Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,9,8:00,28,0.0,0.0,261.5,31,0.0,0.0,313.12,170,1.0,0.005882,280.55,74,0.0,0.0,302.93
August,9,8:30,46,0.0,0.0,300.89,43,0.0,0.0,331.16,241,2.0,0.008299,307.67,111,1.0,0.009009,294.16
August,9,9:00,67,0.0,0.0,293.0,113,0.0,0.0,300.55,344,2.0,0.005814,302.76,164,1.0,0.006098,307.83
August,9,9:30,80,0.0,0.0,288.51,153,1.0,0.006536,325.31,415,11.0,0.026506,323.95,202,3.0,0.014851,293.74
August,9,10:00,101,0.0,0.0,309.02,192,1.0,0.004208,325.33,513,2.0,0.004848,323.18,240,3.0,0.0115,308.32
August,9,10:30,126,1.0,0.006937,308.18,221,3.0,0.012575,341.4,574,4.0,0.007711,338.29,282,10.0,0.034461,313.64
August,9,11:00,143,1.0,0.005993,315.52,255,1.0,0.002922,341.06,632,5.0,0.008494000000000002,339.34,317,4.0,0.011618,324.0
August,9,11:30,144,1.0,0.005944,307.26,292,2.0,0.005849,348.06,635,11.0,0.017898,347.0,329,3.0,0.008119000000000001,323.58
August,9,12:00,158,2.0,0.011658000000000002,322.15,297,1.0,0.002367,341.18,654,7.0,0.011231999999999999,346.5,346,2.0,0.00478,332.06
August,9,12:30,171,3.0,0.016544,318.57,313,2.0,0.00539,346.52,656,9.0,0.014244,345.68,357,7.0,0.018608,324.23
August,9,13:00,166,1.0,0.005024,327.16,327,4.0,0.011231999999999999,347.59,641,6.0,0.009919999999999998,349.77,356,6.0,0.015854,331.36
August,9,13:30,163,1.0,0.005135,330.74,347,5.0,0.013409,343.04,647,14.0,0.022184,349.41,357,6.0,0.015806999999999998,323.84
August,9,14:00,155,1.0,0.005452,332.15,357,6.0,0.015806999999999998,348.9,653,11.0,0.017377,352.28,349,3.0,0.0075959999999999995,326.76
August,9,14:30,159,1.0,0.005289,329.44,342,4.0,0.010696,357.18,639,5.0,0.008390000000000002,346.61,364,10.0,0.026473,334.57
August,9,15:00,152,1.0,0.005579,324.74,344,2.0,0.004814,344.94,604,1.0,0.002311,355.04,343,3.0,0.007746,318.71
August,9,15:30,153,1.0,0.005536,331.83,337,2.0,0.004935,338.31,590,1.0,0.0023899999999999998,348.16,333,3.0,0.008008999999999999,315.1
August,9,16:00,148,1.0,0.005757,346.82,335,1.0,0.001985,352.73,568,1.0,0.002521,352.86,321,2.0,0.005231,333.14
August,9,16:30,134,1.0,0.006463,308.49,316,1.0,0.002165,362.18,531,1.0,0.002766,347.86,296,1.0,0.002378,325.54
August,9,17:00,125,1.0,0.007,329.59,306,1.0,0.002268,354.46,493,2.0,0.003057,352.6,278,2.0,0.006194,328.32
August,9,17:30,107,1.0,0.008346,338.93,288,1.0,0.002472,358.22,480,2.0,0.0031669999999999997,350.21,260,1.0,0.002846,328.79
August,9,18:00,100,0.0,0.0,339.59,261,2.0,0.006663,365.57,451,2.0,0.0034349999999999997,346.82,244,1.0,0.003098,328.89
August,9,18:30,84,0.0,0.0,355.61,241,2.0,0.007299000000000001,354.31,404,2.0,0.00395,355.7,215,1.0,0.0036509999999999997,348.28
August,9,19:00,64,0.0,0.0,337.42,212,1.0,0.003717,353.93,370,4.0,0.009811,349.61,209,1.0,0.003785,338.97
August,9,19:30,50,0.0,0.0,347.71,188,1.0,0.004319,337.36,327,7.0,0.020406999999999998,346.01,182,1.0,0.004495,342.32
August,9,20:00,40,0.0,0.0,315.36,164,3.0,0.017293,345.35,296,4.0,0.012514,352.17,155,1.0,0.005452,323.72
August,9,20:30,32,1.0,0.03025,291.84,142,1.0,0.006042,325.1,249,3.0,0.011047999999999999,346.29,146,1.0,0.005849,317.28
August,9,21:00,24,0.0,0.0,319.83,115,1.0,0.007696000000000001,322.96,211,2.0,0.008479,347.26,123,3.0,0.023389999999999998,320.57
August,9,21:30,18,0.0,0.0,317.12,102,0.0,0.0,331.93,169,1.0,0.004917,345.21,99,0.0,0.0,330.02
August,9,22:00,12,0.0,0.0,400.96,80,1.0,0.0125,319.26,141,1.0,0.007092,333.1,89,0.0,0.0,318.66
August,9,22:30,9,0.0,0.0,315.0,64,0.0,0.0,336.44,120,0.0,0.0,329.81,73,0.0,0.0,323.93
August,9,23:00,7,0.0,0.0,362.41,50,0.0,0.0,301.7,90,0.0,0.0,325.27,60,0.0,0.0,320.25
August,9,23:30,5,0.0,0.0,274.23,36,0.0,0.0,311.66,79,0.0,0.0,324.35,48,0.0,0.0,299.22
August,10,0:00,3,0.0,0.0,369.39,33,3.0,0.090909,302.45,54,1.0,0.018519,320.33,38,0.0,0.0,319.37
August,10,0:30,3,0.0,0.0,373.63,24,3.0,0.125,292.93,42,1.0,0.02381,357.85,24,0.0,0.0,312.74
August,10,1:00,3,0.0,0.0,350.99,9,0.0,0.0,378.67,31,1.0,0.032258,311.0,20,0.0,0.0,348.19
August,10,1:30,3,0.0,0.0,398.56,7,0.0,0.0,339.27,27,0.0,0.0,300.05,16,0.0,0.0,394.09
August,10,2:00,1,0.0,0.0,172.31,5,0.0,0.0,408.69,19,1.0,0.052632,328.31,11,0.0,0.0,368.12
August,10,2:30,1,0.0,0.0,433.62,3,0.0,0.0,307.97,13,1.0,0.076923,328.65,8,1.0,0.125,355.99
August,10,3:00,1,0.0,0.0,314.15,5,0.0,0.0,309.59,13,2.0,0.153846,337.78,3,0.0,0.0,425.87
August,10,3:30,2,0.0,0.0,393.42,2,0.0,0.0,297.52,8,0.0,0.0,412.71,1,0.0,0.0,232.24
August,10,4:00,2,0.0,0.0,331.2,2,0.0,0.0,288.72,9,0.0,0.0,438.45,1,0.0,0.0,140.11
August,10,4:30,1,0.0,0.0,322.95,2,0.0,0.0,425.42,7,0.0,0.0,382.53,1,0.0,0.0,263.87
August,10,5:00,2,0.0,0.0,196.09,2,0.0,0.0,487.13,9,0.0,0.0,371.78,1,0.0,0.0,374.3
August,10,5:30,2,0.0,0.0,215.92,2,0.0,0.0,314.45,9,0.0,0.0,275.71,1,0.0,0.0,440.39
August,10,6:00,3,0.0,0.0,259.5,3,0.0,0.0,313.17,16,0.0,0.0,286.46,5,0.0,0.0,239.04
August,10,6:30,1,0.0,0.0,293.86,3,0.0,0.0,328.6,25,1.0,0.04,270.74,10,0.0,0.0,290.42
August,10,7:00,5,0.0,0.0,299.67,7,0.0,0.0,309.3,39,0.0,0.0,287.53,16,0.0,0.0,328.09
August,10,7:30,6,0.0,0.0,359.93,10,1.0,0.1,317.2,62,1.0,0.016129,274.49,30,1.0,0.033333,321.82
August,10,8:00,11,0.0,0.0,271.28,19,0.0,0.0,282.57,97,0.0,0.0,285.48,44,1.0,0.022727,313.29
August,10,8:30,14,0.0,0.0,309.61,26,1.0,0.038462,323.14,137,1.0,0.007299,304.12,62,0.0,0.0,334.62
August,10,9:00,18,0.0,0.0,278.76,64,1.0,0.015625,316.9,180,1.0,0.005556,317.6,91,2.0,0.021978,322.81
August,10,9:30,21,0.0,0.0,327.33,76,0.0,0.0,332.48,231,1.0,0.004329,304.3,106,1.0,0.009434,303.36
August,10,10:00,24,0.0,0.0,315.62,99,1.0,0.009101000000000001,318.71,290,2.0,0.005897,308.38,126,3.0,0.02281,321.76
August,10,10:30,34,0.0,0.0,304.08,112,4.0,0.034714,338.87,334,3.0,0.007982,316.55,152,13.0,0.084526,342.66
August,10,11:00,32,0.0,0.0,313.37,121,3.0,0.023792999999999998,328.83,354,2.0,0.00465,332.08,165,4.0,0.023242,324.12
August,10,11:30,34,0.0,0.0,322.92,140,5.0,0.034714,331.01,400,6.0,0.013999999999999999,331.95,177,3.0,0.015948999999999998,331.09
August,10,12:00,51,0.0,0.0,314.95,157,4.0,0.024478,327.7,433,2.0,0.003619,328.39,194,3.0,0.014464000000000001,325.15
August,10,12:30,61,0.0,0.0,319.82,181,9.0,0.048723999999999996,336.2,436,4.0,0.008174,327.24,194,2.0,0.009309000000000001,321.6
August,10,13:00,75,1.0,0.012333,324.37,207,5.0,0.023155,318.12,447,10.0,0.021370999999999998,342.16,194,4.0,0.019618999999999998,335.06
August,10,13:30,77,0.0,0.0,312.99,211,7.0,0.032175,324.05,438,17.0,0.037813,339.94,211,4.0,0.017957,332.14
August,10,14:00,81,0.0,0.0,325.04,231,5.0,0.020645,334.01,441,6.0,0.012605000000000002,346.29,203,2.0,0.008851999999999999,336.31
August,10,14:30,80,1.0,0.0115,324.08,219,4.0,0.017265,337.31,433,2.0,0.003619,339.1,210,4.0,0.018047999999999998,326.22
August,10,15:00,79,1.0,0.011658000000000002,328.36,232,1.0,0.0033099999999999996,333.75,445,2.0,0.0034939999999999997,345.35,200,2.0,0.009000000000000001,340.03
August,10,15:30,83,1.0,0.011047999999999999,316.11,247,4.0,0.015194,331.05,425,2.0,0.003706,346.83,213,6.0,0.027169,326.89
August,10,16:00,82,0.0,0.0,321.33,236,3.0,0.011712,332.91,419,3.0,0.00616,339.02,194,2.0,0.009309000000000001,348.67
August,10,16:30,77,0.0,0.0,307.2,221,3.0,0.012575,328.32,409,5.0,0.011224999999999999,349.16,197,5.0,0.024381,336.85
August,10,17:00,65,0.0,0.0,323.98,218,5.0,0.021936,335.7,380,2.0,0.004263,347.6,186,1.0,0.004376,346.99
August,10,17:30,60,0.0,0.0,302.16,206,4.0,0.018417,330.94,362,1.0,0.0017620000000000001,336.52,178,1.0,0.004618,339.58
August,10,18:00,47,0.0,0.0,328.74,193,3.0,0.014544000000000001,332.0,319,1.0,0.002135,341.93,169,2.0,0.010834,330.71
August,10,18:30,39,0.0,0.0,309.78,171,6.0,0.034088,328.7,299,2.0,0.005689,338.73,153,1.0,0.005536,330.82
August,10,19:00,31,0.0,0.0,314.13,152,5.0,0.031895,311.57,275,1.0,0.002636,343.7,142,1.0,0.006042,329.11
August,10,19:30,27,0.0,0.0,293.96,142,2.0,0.013085,337.78,244,2.0,0.007196999999999999,343.88,144,1.0,0.005944,349.46
August,10,20:00,29,0.0,0.0,317.56,124,1.0,0.007064999999999999,326.98,228,2.0,0.007772,331.07,129,3.0,0.022255999999999998,343.24
August,10,20:30,23,0.0,0.0,323.17,110,1.0,0.008091000000000001,323.04,209,3.0,0.013354000000000001,337.63,119,1.0,0.007403000000000001,334.04
August,10,21:00,19,0.0,0.0,305.22,101,1.0,0.008901,322.22,183,1.0,0.004464,337.65,91,2.0,0.020978,337.98
August,10,21:30,15,0.0,0.0,377.53,84,2.0,0.02281,332.37,156,2.0,0.011821000000000002,327.9,85,0.0,0.0,344.68
August,10,22:00,13,0.0,0.0,295.81,73,2.0,0.027397,338.34,137,1.0,0.007299,336.24,75,2.0,0.026667,343.9
August,10,22:30,13,1.0,0.076923,308.97,58,3.0,0.051724,313.81,123,2.0,0.01626,329.47,65,1.0,0.015385,337.11
August,10,23:00,8,0.0,0.0,397.83,44,1.0,0.022727,277.17,95,1.0,0.010526,329.46,53,0.0,0.0,339.56
August,10,23:30,7,0.0,0.0,306.71,37,0.0,0.0,294.75,78,1.0,0.012821,326.07,48,1.0,0.020833,369.01
August,11,0:00,4,0.0,0.0,382.45,22,6.0,0.272727,359.89,55,1.0,0.018182,315.9,33,0.0,0.0,307.36
August,11,0:30,3,0.0,0.0,287.21,18,0.0,0.0,301.36,42,0.0,0.0,305.8,24,0.0,0.0,309.49
August,11,1:00,2,0.0,0.0,365.96,9,0.0,0.0,362.48,33,0.0,0.0,305.76,16,0.0,0.0,337.49
August,11,1:30,1,0.0,0.0,314.71,5,0.0,0.0,355.25,23,1.0,0.043478,327.28,13,0.0,0.0,319.51
August,11,2:00,2,0.0,0.0,413.17,4,0.0,0.0,256.02,15,1.0,0.066667,285.92,8,1.0,0.125,305.58
August,11,2:30,2,0.0,0.0,234.1,5,0.0,0.0,295.61,15,2.0,0.133333,351.79,8,1.0,0.125,310.62
August,11,3:00,1,0.0,0.0,296.94,2,0.0,0.0,341.71,11,1.0,0.090909,313.9,6,1.0,0.166667,385.03
August,11,3:30,1,0.0,0.0,253.6,2,0.0,0.0,340.36,9,0.0,0.0,308.04,5,1.0,0.2,243.66
August,11,4:00,1,0.0,0.0,215.79,2,0.0,0.0,287.75,10,0.0,0.0,309.54,4,1.0,0.25,286.64
August,11,4:30,2,0.0,0.0,172.32,2,0.0,0.0,248.34,8,0.0,0.0,283.59,5,1.0,0.2,204.13
August,11,5:00,1,0.0,0.0,274.42,1,0.0,0.0,288.08,11,0.0,0.0,326.45,5,0.0,0.0,289.09
August,11,5:30,1,0.0,0.0,218.45,3,0.0,0.0,253.84,14,1.0,0.071429,259.56,5,0.0,0.0,300.21
August,11,6:00,2,0.0,0.0,260.51,3,0.0,0.0,213.83,24,0.0,0.0,252.67,12,0.0,0.0,234.6
August,11,6:30,3,1.0,0.333333,216.59,6,6.0,1.0,341.51,42,1.0,0.02381,289.26,18,1.0,0.055556,244.4
August,11,7:00,7,0.0,0.0,219.1,23,1.0,0.043478,259.94,74,0.0,0.0,243.89,34,0.0,0.0,266.56
August,11,7:30,13,0.0,0.0,311.64,38,5.0,0.131579,264.71,123,1.0,0.00813,254.42,55,1.0,0.018182,269.56
August,11,8:00,43,0.0,0.0,282.82,80,2.0,0.025,268.93,250,1.0,0.004,281.75,113,1.0,0.00885,266.58
August,11,8:30,81,2.0,0.024691,312.54,122,9.0,0.07377,287.9,395,2.0,0.005063,293.49,167,4.0,0.023952,280.73
August,11,9:00,131,1.0,0.007634,299.37,205,1.0,0.004878,294.35,556,2.0,0.003597,305.95,277,3.0,0.01083,286.89
August,11,9:30,176,2.0,0.011364,316.31,257,6.0,0.023346,306.87,714,15.0,0.021008,324.33,341,16.0,0.046921,301.0
August,11,10:00,210,1.0,0.0037619999999999997,321.65,339,10.0,0.028499,309.91,859,19.0,0.022283,322.83,414,15.0,0.035232,309.2
August,11,10:30,236,2.0,0.007475,308.02,378,46.0,0.120693,323.46,962,29.0,0.030185,332.69,460,28.0,0.05987,312.33
August,11,11:00,242,1.0,0.0031320000000000002,318.14,432,19.0,0.042981,329.07,1048,15.0,0.014266999999999998,340.87,495,19.0,0.037384,316.65
August,11,11:30,254,1.0,0.0029370000000000004,327.04,445,32.0,0.07091,332.1,1054,22.0,0.020822,345.26,522,17.0,0.033483,317.09
August,11,12:00,249,3.0,0.011047999999999999,320.74,493,17.0,0.033483,326.17,1105,25.0,0.022529,341.87,556,20.0,0.03677,321.76
August,11,12:30,260,2.0,0.006692,313.36,506,44.0,0.087933,335.21,1096,32.0,0.029109,343.87,561,29.0,0.052476,321.97
August,11,13:00,254,3.0,0.010811000000000001,312.38,509,17.0,0.034363,335.34,1081,14.0,0.012875999999999999,347.6,549,15.0,0.028144,325.73
August,11,13:30,253,3.0,0.010858,323.92,513,47.0,0.092567,325.56,1070,30.0,0.027972,354.35,559,21.0,0.038356,319.9
August,11,14:00,257,3.0,0.010672999999999998,323.48,543,51.0,0.094764,326.74,1101,31.0,0.028064,354.34,576,25.0,0.044139,315.79
August,11,14:30,267,9.0,0.032708,324.79,541,72.0,0.133935,329.44,1109,70.0,0.063022,354.09,593,56.0,0.095121,326.22
August,11,15:00,261,4.0,0.014325999999999998,320.95,538,39.0,0.073349,332.99,1110,31.0,0.027829,350.26,594,27.0,0.046138,323.49
August,11,15:30,278,3.0,0.009791000000000001,326.62,549,11.0,0.020857999999999998,329.44,1099,9.0,0.008098999999999999,356.21,574,19.0,0.033843,327.32
August,11,16:00,259,1.0,0.002861,334.21,548,7.0,0.013599,332.63,1103,4.0,0.0035329999999999997,350.52,588,6.0,0.010905000000000001,333.32
August,11,16:30,258,1.0,0.002876,321.55,539,21.0,0.039816,341.1,1071,5.0,0.004602,353.26,571,12.0,0.021766999999999998,336.08
August,11,17:00,230,2.0,0.007696000000000001,329.88,515,11.0,0.022300999999999998,336.39,1008,7.0,0.006937,350.84,546,5.0,0.009989000000000001,339.09
August,11,17:30,214,1.0,0.003673,319.84,480,7.0,0.013583000000000001,340.79,926,7.0,0.007639000000000001,353.42,509,13.0,0.026505,325.68
August,11,18:00,175,1.0,0.004714,312.14,435,12.0,0.026586,340.43,871,17.0,0.019666,350.78,464,4.0,0.007621,332.38
August,11,18:30,155,2.0,0.011903,333.46,409,19.0,0.045455,334.27,761,6.0,0.008198,354.38,406,3.0,0.006389,335.04
August,11,19:00,103,0.0,0.0,329.39,360,17.0,0.046222,341.28,665,8.0,0.012534,361.76,367,6.0,0.015348999999999998,318.37
August,11,19:30,83,2.0,0.023096,329.0,337,14.0,0.040542999999999996,322.77,605,11.0,0.018834999999999998,356.12,348,18.0,0.050724,332.0
August,11,20:00,60,1.0,0.015667,318.79,298,22.0,0.072826,324.86,536,10.0,0.019521999999999998,356.15,300,14.0,0.045667,320.05
August,11,20:30,45,2.0,0.043443999999999997,324.68,243,10.0,0.040152,320.83,442,3.0,0.005787,346.24,254,6.0,0.022622,324.06
August,11,21:00,38,2.0,0.051632,329.47,200,8.0,0.039,313.11,371,2.0,0.004391,345.72,214,10.0,0.045729,319.37
August,11,21:30,28,2.0,0.070429,310.51,162,3.0,0.017519,325.16,321,1.0,0.002115,336.81,175,3.0,0.016142999999999998,334.84
August,11,22:00,23,0.0,0.0,315.98,129,2.0,0.015504,311.03,245,1.0,0.004082,333.23,142,2.0,0.014085,322.52
August,11,22:30,14,4.0,0.285714,331.74,100,2.0,0.02,307.58,192,1.0,0.005208,324.51,122,1.0,0.008197,324.87
August,11,23:00,15,1.0,0.066667,305.34,73,1.0,0.013699,285.76,150,1.0,0.006667,317.16,98,1.0,0.010204,337.72
August,11,23:30,10,0.0,0.0,328.01,57,1.0,0.017544,285.79,111,0.0,0.0,334.81,70,1.0,0.014286,315.52
August,12,0:00,4,0.0,0.0,330.65,31,0.0,0.0,299.5,76,2.0,0.026316,324.52,47,2.0,0.042553,303.76
August,12,0:30,4,0.0,0.0,259.71,24,0.0,0.0,299.73,53,0.0,0.0,326.64,33,0.0,0.0,330.9
August,12,1:00,3,0.0,0.0,307.3,12,0.0,0.0,317.15,39,0.0,0.0,330.82,26,0.0,0.0,363.93
August,12,1:30,2,0.0,0.0,227.48,6,0.0,0.0,300.11,28,2.0,0.071429,284.3,18,1.0,0.055556,340.89
August,12,2:00,2,0.0,0.0,426.77,4,0.0,0.0,332.97,21,1.0,0.047619,284.71,12,2.0,0.166667,309.97
August,12,2:30,1,0.0,0.0,182.45,3,0.0,0.0,367.82,17,0.0,0.0,263.84,9,0.0,0.0,294.65
August,12,3:00,1,0.0,0.0,327.81,3,0.0,0.0,327.56,12,3.0,0.25,270.95,2,0.0,0.0,357.97
August,12,3:30,2,1.0,0.5,249.66,2,0.0,0.0,212.63,12,1.0,0.083333,292.67,1,0.0,0.0,281.3
August,12,4:00,1,0.0,0.0,261.88,2,0.0,0.0,244.87,9,1.0,0.111111,306.5,1,0.0,0.0,176.92
August,12,4:30,2,0.0,0.0,232.66,2,0.0,0.0,219.7,11,1.0,0.090909,266.09,1,0.0,0.0,212.04
August,12,5:00,2,0.0,0.0,216.34,2,0.0,0.0,290.39,12,1.0,0.083333,283.89,1,0.0,0.0,211.39
August,12,5:30,2,0.0,0.0,202.57,3,0.0,0.0,313.35,16,2.0,0.125,308.4,1,0.0,0.0,299.93
August,12,6:00,2,0.0,0.0,271.75,4,0.0,0.0,264.77,28,3.0,0.107143,239.95,13,0.0,0.0,215.37
August,12,6:30,4,1.0,0.25,200.71,8,6.0,0.75,303.36,46,6.0,0.130435,233.01,20,2.0,0.1,234.5
August,12,7:00,7,0.0,0.0,240.81,24,1.0,0.041667,255.11,87,2.0,0.022989,255.68,41,1.0,0.02439,271.07
August,12,7:30,13,1.0,0.076923,288.69,38,2.0,0.052632,279.79,136,9.0,0.066176,258.76,65,1.0,0.015385,270.87
August,12,8:00,42,0.0,0.0,251.82,79,2.0,0.025316,271.75,255,6.0,0.023529,284.28,115,2.0,0.017391,272.03
August,12,8:30,71,2.0,0.028169,280.78,126,4.0,0.031746,299.16,369,3.0,0.00813,296.77,174,1.0,0.005747,279.22
August,12,9:00,108,2.0,0.018519,298.82,182,1.0,0.005495,296.31,545,9.0,0.016514,305.21,256,1.0,0.003906,284.42
August,12,9:30,143,2.0,0.013986,299.61,237,5.0,0.021097,315.61,676,32.0,0.047337,315.06,316,7.0,0.022152,294.72
August,12,10:00,167,2.0,0.010976,298.34,288,4.0,0.012889000000000001,312.7,792,27.0,0.034353999999999996,317.96,380,11.0,0.027947,302.79
August,12,10:30,185,1.0,0.004405,295.85,315,19.0,0.059317,324.02,886,90.0,0.101709,327.06,421,34.0,0.07976,302.61
August,12,11:00,196,2.0,0.009204,302.27,362,5.0,0.012812,328.75,953,43.0,0.04517,329.93,453,25.0,0.054188,318.11
August,12,11:30,210,2.0,0.008524,302.56,377,10.0,0.025525,328.18,990,38.0,0.038394,331.52,487,27.0,0.054440999999999996,312.34
August,12,12:00,212,1.0,0.003717,303.94,404,4.0,0.008901,338.02,984,67.0,0.068106,332.69,507,13.0,0.026612999999999998,314.44
August,12,12:30,210,3.0,0.013286,295.05,414,17.0,0.040063,339.63,995,151.0,0.151764,338.04,505,42.0,0.084149,316.26
August,12,13:00,213,1.0,0.0036950000000000004,300.73,441,10.0,0.021676,339.69,995,35.0,0.035181,336.37,509,33.0,0.065798,314.2
August,12,13:30,208,1.0,0.0038079999999999998,309.33,441,19.0,0.042083999999999996,335.58,986,104.0,0.105491,340.04,492,63.0,0.127049,320.56
August,12,14:00,221,1.0,0.0035250000000000004,301.9,473,12.0,0.02437,331.02,1017,39.0,0.038331,340.63,536,42.0,0.079224,317.36
August,12,14:30,221,1.0,0.0035250000000000004,305.54,484,10.0,0.019660999999999998,339.46,1018,59.0,0.057939,346.45,520,31.0,0.060538,316.79
August,12,15:00,219,1.0,0.0035659999999999997,311.46,481,6.0,0.011474000000000002,332.36,1004,31.0,0.030872999999999998,343.55,519,18.0,0.035609,319.18
August,12,15:30,214,2.0,0.008346,301.96,464,6.0,0.011931,332.76,994,19.0,0.019121,345.19,526,35.0,0.067441,316.18
August,12,16:00,227,3.0,0.012216000000000001,312.25,469,4.0,0.007529,343.46,977,16.0,0.016399999999999998,345.41,537,10.0,0.019483999999999998,321.17
August,12,16:30,213,1.0,0.0036950000000000004,312.68,445,4.0,0.007989,340.66,977,22.0,0.022541,340.54,522,15.0,0.029651,323.05
August,12,17:00,187,1.0,0.004348,305.86,420,8.0,0.018047999999999998,345.13,913,41.0,0.045002,347.09,466,8.0,0.016167,320.67
August,12,17:30,158,1.0,0.005329,302.13,409,9.0,0.021005,345.22,856,32.0,0.037551,342.67,450,19.0,0.041222,321.52
August,12,18:00,150,1.0,0.005667,305.42,387,11.0,0.027424,338.69,798,45.0,0.056644,341.23,420,11.0,0.02519,326.67
August,12,18:30,127,1.0,0.006874000000000001,303.08,346,4.0,0.010561000000000001,335.59,685,48.0,0.070533,340.13,365,5.0,0.012698999999999998,325.76
August,12,19:00,83,1.0,0.011047999999999999,322.15,306,6.0,0.018608,332.57,620,37.0,0.060289999999999996,341.31,333,13.0,0.038038999999999996,316.15
August,12,19:30,62,1.0,0.015129,303.28,284,3.0,0.009562999999999999,335.13,549,28.0,0.051823,336.35,303,22.0,0.071607,326.34
August,12,20:00,46,2.0,0.042478,320.79,242,12.0,0.048587,327.49,459,38.0,0.081789,341.96,266,27.0,0.100504,321.89
August,12,20:30,45,3.0,0.065667,309.52,208,8.0,0.037462,320.33,411,16.0,0.037929,337.7,234,9.0,0.037462,310.73
August,12,21:00,31,1.0,0.031258,303.62,169,6.0,0.034503,319.3,345,5.0,0.013493000000000002,334.96,184,10.0,0.053348,318.98
August,12,21:30,23,0.0,0.0,286.78,142,3.0,0.020127,319.91,285,1.0,0.002509,335.13,165,8.0,0.047485,329.83
August,12,22:00,19,0.0,0.0,280.07,112,3.0,0.026786,327.21,236,14.0,0.059322,329.94,130,4.0,0.030769,333.18
August,12,22:30,11,4.0,0.363636,265.81,89,2.0,0.022472,311.65,189,6.0,0.031746,325.33,108,3.0,0.027778,320.9
August,12,23:00,10,1.0,0.1,313.5,68,1.0,0.014706,308.13,140,1.0,0.007143,319.86,80,1.0,0.0125,325.95
August,12,23:30,7,0.0,0.0,296.67,47,1.0,0.021277,285.0,103,1.0,0.009709,319.35,64,2.0,0.03125,324.68
August,13,0:00,4,0.0,0.0,269.91,34,0.0,0.0,315.16,76,0.0,0.0,339.48,41,0.0,0.0,317.52
August,13,0:30,2,0.0,0.0,316.88,25,0.0,0.0,308.39,54,0.0,0.0,331.39,31,0.0,0.0,353.12
August,13,1:00,2,0.0,0.0,329.82,10,0.0,0.0,310.18,33,0.0,0.0,339.73,23,0.0,0.0,326.61
August,13,1:30,2,0.0,0.0,301.02,5,0.0,0.0,298.61,26,0.0,0.0,342.87,17,0.0,0.0,325.04
August,13,2:00,2,0.0,0.0,352.45,3,0.0,0.0,338.07,18,0.0,0.0,300.3,9,0.0,0.0,357.66
August,13,2:30,2,0.0,0.0,288.8,4,0.0,0.0,338.43,16,0.0,0.0,303.04,9,0.0,0.0,361.23
August,13,3:00,2,0.0,0.0,357.51,3,0.0,0.0,439.74,11,0.0,0.0,299.68,2,0.0,0.0,393.53
August,13,3:30,2,0.0,0.0,320.29,3,0.0,0.0,280.04,11,0.0,0.0,353.83,1,0.0,0.0,386.92
August,13,4:00,1,0.0,0.0,279.84,2,0.0,0.0,340.3,9,0.0,0.0,335.94,1,0.0,0.0,230.16
August,13,4:30,2,0.0,0.0,213.31,2,0.0,0.0,277.38,12,0.0,0.0,342.63,1,0.0,0.0,375.54
August,13,5:00,1,0.0,0.0,291.47,2,0.0,0.0,294.41,12,0.0,0.0,294.44,1,0.0,0.0,365.64
August,13,5:30,2,0.0,0.0,296.78,2,0.0,0.0,326.57,19,0.0,0.0,267.22,1,0.0,0.0,278.83
August,13,6:00,2,0.0,0.0,220.72,5,0.0,0.0,336.84,29,0.0,0.0,260.46,13,0.0,0.0,238.33
August,13,6:30,4,0.0,0.0,274.22,6,1.0,0.166667,287.04,47,0.0,0.0,248.2,23,0.0,0.0,279.21
August,13,7:00,7,0.0,0.0,288.9,24,0.0,0.0,242.0,93,0.0,0.0,274.24,41,0.0,0.0,239.09
August,13,7:30,16,0.0,0.0,327.67,42,1.0,0.02381,307.24,147,1.0,0.006803,272.28,70,0.0,0.0,269.67
August,13,8:00,45,0.0,0.0,276.51,80,0.0,0.0,296.61,267,1.0,0.003745,287.07,121,0.0,0.0,288.62
August,13,8:30,80,1.0,0.0125,340.87,124,1.0,0.008065,312.96,387,2.0,0.005168,305.29,174,1.0,0.005747,293.41
August,13,9:00,119,1.0,0.008403,316.31,183,1.0,0.005464,315.25,559,2.0,0.003578,314.98,268,1.0,0.003731,281.15
August,13,9:30,145,1.0,0.006897,332.74,242,1.0,0.004132,322.6,700,3.0,0.004286,321.66,305,1.0,0.003279,302.67
August,13,10:00,173,1.0,0.00478,321.0,283,1.0,0.002534,326.25,790,2.0,0.002797,319.03,358,2.0,0.004587,304.39
August,13,10:30,191,1.0,0.004236,324.7,302,4.0,0.012244999999999999,344.11,899,4.0,0.004562,334.04,389,4.0,0.009283,317.87
August,13,11:00,206,1.0,0.003854,329.4,351,2.0,0.004698,347.75,937,3.0,0.003269,336.56,434,2.0,0.003608,317.08
August,13,11:30,214,1.0,0.003673,320.73,375,2.0,0.004333,348.72,952,3.0,0.003202,341.58,450,2.0,0.003444,320.66
August,13,12:00,210,1.0,0.0037619999999999997,341.79,405,2.0,0.003938,348.64,978,3.0,0.00309,338.09,459,2.0,0.0033569999999999997,321.5
