Month,Day,Interval,Calls_Offered_A,Abandoned_Calls_A,Abandoned_Rate_A,CCT_A,Calls_Offered_B,Abandoned_Calls_B,Abandoned_Rate_B,CCT_B,Calls_Offered_C,Abandoned_Calls_C,Abandoned_Rate_C,CCT_C,Calls_Offered_D,Abandoned_Calls_D,Abandoned_Rate_D,CCT_D
August,9,1:30,2,0.0,0.0,260.65,5,0.0,0.0,293.29,32,0.0,0.0,339.08,16,0.0,0.0,331.56
August,9,2:00,1,0.0,0.0,285.3,5,0.0,0.0,319.77,19,1.0,0.052632,321.59,12,0.0,0.0,329.61
August,9,2:30,2,0.0,0.0,301.08,3,0.0,0.0,334.25,14,0.0,0.0,352.7,6,0.0,0.0,328.25
August,9,3:00,2,0.0,0.0,329.42,3,0.0,0.0,325.69,11,1.0,0.090909,340.85,2,0.0,0.0,471.18
August,9,3:30,1,0.0,0.0,190.46,3,0.0,0.0,164.11,12,0.0,0.0,291.04,1,0.0,0.0,250.61
August,9,4:00,2,0.0,0.0,259.78,2,0.0,0.0,310.19,10,0.0,0.0,380.57,1,0.0,0.0,269.97
August,9,4:30,1,0.0,0.0,194.97,2,0.0,0.0,327.03,10,0.0,0.0,319.6,1,0.0,0.0,350.28
August,9,5:00,1,0.0,0.0,434.5,3,0.0,0.0,269.19,11,0.0,0.0,437.51,1,0.0,0.0,231.38
August,9,5:30,1,0.0,0.0,199.35,2,0.0,0.0,275.87,12,0.0,0.0,313.48,1,0.0,0.0,384.24
August,9,6:00,2,0.0,0.0,281.96,3,0.0,0.0,351.17,18,0.0,0.0,298.38,8,0.0,0.0,260.78
August,9,6:30,3,0.0,0.0,319.66,7,1.0,0.142857,325.56,33,0.0,0.0,280.27,13,1.0,0.076923,292.97
August,9,7:00,5,0.0,0.0,251.06,10,0.0,0.0,296.97,58,0.0,0.0,277.86,28,0.0,0.0,280.83
August,9,7:30,10,0.0,0.0,326.03,17,0.0,0.0,336.78,97,1.0,0.010309,269.15,43,1.0,0.023256,310.38
August,9,8:00,28,0.0,0.0,261.5,31,0.0,0.0,313.12,170,1.0,0.005882,280.55,74,0.0,0.0,302.93
August,9,8:30,46,0.0,0.0,300.89,43,0.0,0.0,331.16,241,2.0,0.008299,307.67,111,1.0,0.009009,294.16
August,9,9:00,67,0.0,0.0,293.0,113,0.0,0.0,300.55,344,2.0,0.005814,302.76,164,1.0,0.006098,307.83
August,9,9:30,80,0.0,0.0,288.51,153,1.0,0.006536,325.31,415,11.0,0.026506,323.95,202,3.0,0.014851,293.74
August,9,10:00,101,0.0,0.0,309.02,192,0.0,0.002208,325.33,513,1.0,0.002848,323.18,240,2.0,0.009500000000000001,308.32
August,9,10:30,126,1.0,0.0049369999999999995,308.18,221,2.0,0.010575000000000001,341.4,574,3.0,0.005711,338.29,282,9.0,0.032461,313.64
August,9,11:00,143,1.0,0.003993,315.52,255,0.0,0.0009220000000000001,341.06,632,4.0,0.006494000000000001,339.34,317,3.0,0.009618000000000002,324.0
August,9,11:30,144,1.0,0.003944,307.26,292,1.0,0.003849,348.06,635,10.0,0.015898000000000002,347.0,329,2.0,0.006119,323.58
August,9,12:00,158,2.0,0.009658,322.15,297,0.0,0.00036700000000000014,341.18,654,6.0,0.009232,346.5,346,1.0,0.0027800000000000004,332.06
August,9,12:30,171,2.0,0.014544000000000001,318.57,313,1.0,0.00339,346.52,656,8.0,0.012244000000000001,345.68,357,6.0,0.016608,324.23
August,9,13:00,166,1.0,0.0030239999999999998,327.16,327,3.0,0.009232,347.59,641,5.0,0.00792,349.77,356,5.0,0.013854000000000002,331.36
August,9,13:30,163,1.0,0.0031349999999999998,330.74,347,4.0,0.011408999999999999,343.04,647,13.0,0.020184,349.41,357,5.0,0.013807,323.84
August,9,14:00,155,1.0,0.003452,332.15,357,5.0,0.013807,348.9,653,10.0,0.015377000000000002,352.28,349,2.0,0.005595999999999999,326.76
August,9,14:30,159,1.0,0.0032890000000000003,329.44,342,3.0,0.008695999999999999,357.18,639,4.0,0.006390000000000001,346.61,364,9.0,0.024473,334.57
August,9,15:00,152,1.0,0.0035789999999999997,324.74,344,1.0,0.0028139999999999997,344.94,604,0.0,0.0003110000000000001,355.04,343,2.0,0.005746,318.71
August,9,15:30,153,1.0,0.003536,331.83,337,1.0,0.002935,338.31,590,0.0,0.0003899999999999997,348.16,333,2.0,0.006009,315.1
August,9,16:00,148,1.0,0.003757,346.82,335,0.0,0.0,352.73,568,0.0,0.0005209999999999998,352.86,321,1.0,0.0032310000000000004,333.14
August,9,16:30,134,1.0,0.004463,308.49,316,0.0,0.00016499999999999978,362.18,531,0.0,0.0007659999999999998,347.86,296,0.0,0.00037799999999999986,325.54
August,9,17:00,125,1.0,0.005,329.59,306,0.0,0.000268,354.46,493,1.0,0.0010569999999999998,352.6,278,1.0,0.004194,328.32
August,9,17:30,107,1.0,0.006346,338.93,288,0.0,0.00047199999999999976,358.22,480,1.0,0.0011669999999999996,350.21,260,0.0,0.000846,328.79
August,9,18:00,100,0.0,0.0,339.59,261,1.0,0.004663,365.57,451,1.0,0.0014349999999999996,346.82,244,0.0,0.001098,328.89
August,9,18:30,84,0.0,0.0,355.61,241,1.0,0.005299000000000001,354.31,404,1.0,0.0019500000000000003,355.7,215,0.0,0.0016509999999999997,348.28
August,9,19:00,64,0.0,0.0,337.42,212,0.0,0.0017169999999999998,353.93,370,3.0,0.007810999999999999,349.61,209,0.0,0.0017850000000000001,338.97
August,9,19:30,50,0.0,0.0,347.71,188,0.0,0.002319,337.36,327,6.0,0.018407,346.01,182,0.0,0.002495,342.32
August,9,20:00,40,0.0,0.0,315.36,164,3.0,0.015293000000000001,345.35,296,3.0,0.010513999999999999,352.17,155,1.0,0.003452,323.72
August,9,20:30,32,1.0,0.02825,291.84,142,1.0,0.004042,325.1,249,2.0,0.009048,346.29,146,1.0,0.003849,317.28
August,9,21:00,24,0.0,0.0,319.83,115,1.0,0.0056960000000000005,322.96,211,1.0,0.0064789999999999995,347.26,123,3.0,0.02139,320.57
August,9,21:30,18,0.0,0.0,317.12,102,0.0,0.0,331.93,169,0.0,0.0029170000000000003,345.21,99,0.0,0.0,330.02
August,9,22:00,12,0.0,0.0,400.96,80,1.0,0.0125,319.26,141,1.0,0.007092,333.1,89,0.0,0.0,318.66
August,9,22:30,9,0.0,0.0,315.0,64,0.0,0.0,336.44,120,0.0,0.0,329.81,73,0.0,0.0,323.93
August,9,23:00,7,0.0,0.0,362.41,50,0.0,0.0,301.7,90,0.0,0.0,325.27,60,0.0,0.0,320.25
August,9,23:30,5,0.0,0.0,274.23,36,0.0,0.0,311.66,79,0.0,0.0,324.35,48,0.0,0.0,299.22
August,10,0:00,3,0.0,0.0,369.39,33,3.0,0.090909,302.45,54,1.0,0.018519,320.33,38,0.0,0.0,319.37
August,10,0:30,3,0.0,0.0,373.63,24,3.0,0.125,292.93,42,1.0,0.02381,357.85,24,0.0,0.0,312.74
August,10,1:00,3,0.0,0.0,350.99,9,0.0,0.0,378.67,31,1.0,0.032258,311.0,20,0.0,0.0,348.19
August,10,1:30,3,0.0,0.0,398.56,7,0.0,0.0,339.27,27,0.0,0.0,300.05,16,0.0,0.0,394.09
August,10,2:00,1,0.0,0.0,172.31,5,0.0,0.0,408.69,19,1.0,0.052632,328.31,11,0.0,0.0,368.12
August,10,2:30,1,0.0,0.0,433.62,3,0.0,0.0,307.97,13,1.0,0.076923,328.65,8,1.0,0.125,355.99
August,10,3:00,1,0.0,0.0,314.15,5,0.0,0.0,309.59,13,2.0,0.153846,337.78,3,0.0,0.0,425.87
August,10,3:30,2,0.0,0.0,393.42,2,0.0,0.0,297.52,8,0.0,0.0,412.71,1,0.0,0.0,232.24
August,10,4:00,2,0.0,0.0,331.2,2,0.0,0.0,288.72,9,0.0,0.0,438.45,1,0.0,0.0,140.11
August,10,4:30,1,0.0,0.0,322.95,2,0.0,0.0,425.42,7,0.0,0.0,382.53,1,0.0,0.0,263.87
August,10,5:00,2,0.0,0.0,196.09,2,0.0,0.0,487.13,9,0.0,0.0,371.78,1,0.0,0.0,374.3
August,10,5:30,2,0.0,0.0,215.92,2,0.0,0.0,314.45,9,0.0,0.0,275.71,1,0.0,0.0,440.39
August,10,6:00,3,0.0,0.0,259.5,3,0.0,0.0,313.17,16,0.0,0.0,286.46,5,0.0,0.0,239.04
August,10,6:30,1,0.0,0.0,293.86,3,0.0,0.0,328.6,25,1.0,0.04,270.74,10,0.0,0.0,290.42
August,10,7:00,5,0.0,0.0,299.67,7,0.0,0.0,309.3,39,0.0,0.0,287.53,16,0.0,0.0,328.09
August,10,7:30,6,0.0,0.0,359.93,10,1.0,0.1,317.2,62,1.0,0.016129,274.49,30,1.0,0.033333,321.82
August,10,8:00,11,0.0,0.0,271.28,19,0.0,0.0,282.57,97,0.0,0.0,285.48,44,1.0,0.022727,313.29
August,10,8:30,14,0.0,0.0,309.61,26,1.0,0.038462,323.14,137,1.0,0.007299,304.12,62,0.0,0.0,334.62
August,10,9:00,18,0.0,0.0,278.76,64,1.0,0.015625,316.9,180,1.0,0.005556,317.6,91,2.0,0.021978,322.81
August,10,9:30,21,0.0,0.0,327.33,76,0.0,0.0,332.48,231,1.0,0.004329,304.3,106,1.0,0.009434,303.36
August,10,10:00,24,0.0,0.0,315.62,99,1.0,0.0071010000000000005,318.71,290,1.0,0.0038970000000000003,308.38,126,3.0,0.020810000000000002,321.76
August,10,10:30,34,0.0,0.0,304.08,112,4.0,0.032714,338.87,334,2.0,0.005982,316.55,152,13.0,0.082526,342.66
August,10,11:00,32,0.0,0.0,313.37,121,3.0,0.021793,328.83,354,1.0,0.0026499999999999996,332.08,165,4.0,0.021242,324.12
August,10,11:30,34,0.0,0.0,322.92,140,5.0,0.032714,331.01,400,5.0,0.012,331.95,177,2.0,0.013949,331.09
August,10,12:00,51,0.0,0.0,314.95,157,4.0,0.022478,327.7,433,1.0,0.0016189999999999998,328.39,194,2.0,0.012464,325.15
August,10,12:30,61,0.0,0.0,319.82,181,8.0,0.046723999999999995,336.2,436,3.0,0.006174,327.24,194,1.0,0.007309,321.6
August,10,13:00,75,1.0,0.010332999999999998,324.37,207,4.0,0.021155,318.12,447,9.0,0.019371,342.16,194,3.0,0.017619,335.06
August,10,13:30,77,0.0,0.0,312.99,211,6.0,0.030175000000000004,324.05,438,16.0,0.035813,339.94,211,3.0,0.015957000000000002,332.14
August,10,14:00,81,0.0,0.0,325.04,231,4.0,0.018645000000000002,334.01,441,5.0,0.010605,346.29,203,1.0,0.006852,336.31
August,10,14:30,80,1.0,0.009500000000000001,324.08,219,3.0,0.015265,337.31,433,1.0,0.0016189999999999998,339.1,210,3.0,0.016048,326.22
August,10,15:00,79,1.0,0.009658,328.36,232,0.0,0.0013099999999999995,333.75,445,1.0,0.0014939999999999997,345.35,200,1.0,0.007,340.03
August,10,15:30,83,1.0,0.009048,316.11,247,3.0,0.013194,331.05,425,1.0,0.001706,346.83,213,5.0,0.025169,326.89
August,10,16:00,82,0.0,0.0,321.33,236,2.0,0.009711999999999998,332.91,419,2.0,0.00416,339.02,194,1.0,0.007309,348.67
August,10,16:30,77,0.0,0.0,307.2,221,2.0,0.010575000000000001,328.32,409,4.0,0.009225,349.16,197,4.0,0.022381,336.85
August,10,17:00,65,0.0,0.0,323.98,218,4.0,0.019936000000000002,335.7,380,1.0,0.0022630000000000003,347.6,186,0.0,0.0023759999999999996,346.99
August,10,17:30,60,0.0,0.0,302.16,206,3.0,0.016417,330.94,362,0.0,0.0,336.52,178,0.0,0.0026179999999999997,339.58
August,10,18:00,47,0.0,0.0,328.74,193,2.0,0.012544,332.0,319,0.0,0.00013500000000000014,341.93,169,1.0,0.008834000000000002,330.71
August,10,18:30,39,0.0,0.0,309.78,171,5.0,0.032088,328.7,299,1.0,0.0036889999999999996,338.73,153,1.0,0.003536,330.82
August,10,19:00,31,0.0,0.0,314.13,152,5.0,0.029895,311.57,275,0.0,0.0006359999999999998,343.7,142,1.0,0.004042,329.11
August,10,19:30,27,0.0,0.0,293.96,142,2.0,0.011085000000000001,337.78,244,1.0,0.005196999999999999,343.88,144,1.0,0.003944,349.46
August,10,20:00,29,0.0,0.0,317.56,124,1.0,0.005064999999999999,326.98,228,1.0,0.005772,331.07,129,3.0,0.020256,343.24
August,10,20:30,23,0.0,0.0,323.17,110,1.0,0.006091,323.04,209,2.0,0.011354,337.63,119,1.0,0.005403000000000001,334.04
August,10,21:00,19,0.0,0.0,305.22,101,1.0,0.006901,322.22,183,0.0,0.002464,337.65,91,2.0,0.018978000000000002,337.98
August,10,21:30,15,0.0,0.0,377.53,84,2.0,0.020810000000000002,332.37,156,2.0,0.009821,327.9,85,0.0,0.0,344.68
August,10,22:00,13,0.0,0.0,295.81,73,2.0,0.027397,338.34,137,1.0,0.007299,336.24,75,2.0,0.026667,343.9
August,10,22:30,13,1.0,0.076923,308.97,58,3.0,0.051724,313.81,123,2.0,0.01626,329.47,65,1.0,0.015385,337.11
August,10,23:00,8,0.0,0.0,397.83,44,1.0,0.022727,277.17,95,1.0,0.010526,329.46,53,0.0,0.0,339.56
August,10,23:30,7,0.0,0.0,306.71,37,0.0,0.0,294.75,78,1.0,0.012821,326.07,48,1.0,0.020833,369.01
August,11,0:00,4,0.0,0.0,382.45,22,6.0,0.272727,359.89,55,1.0,0.018182,315.9,33,0.0,0.0,307.36
August,11,0:30,3,0.0,0.0,287.21,18,0.0,0.0,301.36,42,0.0,0.0,305.8,24,0.0,0.0,309.49
August,11,1:00,2,0.0,0.0,365.96,9,0.0,0.0,362.48,33,0.0,0.0,305.76,16,0.0,0.0,337.49
August,11,1:30,1,0.0,0.0,314.71,5,0.0,0.0,355.25,23,1.0,0.043478,327.28,13,0.0,0.0,319.51
August,11,2:00,2,0.0,0.0,413.17,4,0.0,0.0,256.02,15,1.0,0.066667,285.92,8,1.0,0.125,305.58
August,11,2:30,2,0.0,0.0,234.1,5,0.0,0.0,295.61,15,2.0,0.133333,351.79,8,1.0,0.125,310.62
August,11,3:00,1,0.0,0.0,296.94,2,0.0,0.0,341.71,11,1.0,0.090909,313.9,6,1.0,0.166667,385.03
August,11,3:30,1,0.0,0.0,253.6,2,0.0,0.0,340.36,9,0.0,0.0,308.04,5,1.0,0.2,243.66
August,11,4:00,1,0.0,0.0,215.79,2,0.0,0.0,287.75,10,0.0,0.0,309.54,4,1.0,0.25,286.64
August,11,4:30,2,0.0,0.0,172.32,2,0.0,0.0,248.34,8,0.0,0.0,283.59,5,1.0,0.2,204.13
August,11,5:00,1,0.0,0.0,274.42,1,0.0,0.0,288.08,11,0.0,0.0,326.45,5,0.0,0.0,289.09
August,11,5:30,1,0.0,0.0,218.45,3,0.0,0.0,253.84,14,1.0,0.071429,259.56,5,0.0,0.0,300.21
August,11,6:00,2,0.0,0.0,260.51,3,0.0,0.0,213.83,24,0.0,0.0,252.67,12,0.0,0.0,234.6
August,11,6:30,3,1.0,0.333333,216.59,6,6.0,1.0,341.51,42,1.0,0.02381,289.26,18,1.0,0.055556,244.4
August,11,7:00,7,0.0,0.0,219.1,23,1.0,0.043478,259.94,74,0.0,0.0,243.89,34,0.0,0.0,266.56
August,11,7:30,13,0.0,0.0,311.64,38,5.0,0.131579,264.71,123,1.0,0.00813,254.42,55,1.0,0.018182,269.56
August,11,8:00,43,0.0,0.0,282.82,80,2.0,0.025,268.93,250,1.0,0.004,281.75,113,1.0,0.00885,266.58
August,11,8:30,81,2.0,0.024691,312.54,122,9.0,0.07377,287.9,395,2.0,0.005063,293.49,167,4.0,0.023952,280.73
August,11,9:00,131,1.0,0.007634,299.37,205,1.0,0.004878,294.35,556,2.0,0.003597,305.95,277,3.0,0.01083,286.89
August,11,9:30,176,2.0,0.011364,316.31,257,6.0,0.023346,306.87,714,15.0,0.021008,324.33,341,16.0,0.046921,301.0
August,11,10:00,210,0.0,0.0017619999999999997,321.65,339,9.0,0.026499,309.91,859,17.0,0.020283000000000002,322.83,414,14.0,0.033232,309.2
August,11,10:30,236,1.0,0.005475,308.02,378,45.0,0.11869299999999999,323.46,962,27.0,0.028185,332.69,460,27.0,0.05787,312.33
August,11,11:00,242,0.0,0.0011320000000000002,318.14,432,18.0,0.040981,329.07,1048,13.0,0.012267,340.87,495,18.0,0.035384,316.65
August,11,11:30,254,0.0,0.0009370000000000003,327.04,445,31.0,0.06891,332.1,1054,20.0,0.018822000000000002,345.26,522,16.0,0.031483,317.09
August,11,12:00,249,2.0,0.009048,320.74,493,16.0,0.031483,326.17,1105,23.0,0.020529000000000002,341.87,556,19.0,0.034769999999999995,321.76
August,11,12:30,260,1.0,0.004692,313.36,506,43.0,0.085933,335.21,1096,30.0,0.027109,343.87,561,28.0,0.050476,321.97
August,11,13:00,254,2.0,0.008811,312.38,509,16.0,0.032362999999999996,335.34,1081,12.0,0.010876,347.6,549,14.0,0.026144,325.73
August,11,13:30,253,2.0,0.008858000000000001,323.92,513,46.0,0.090567,325.56,1070,28.0,0.025972000000000002,354.35,559,20.0,0.036356,319.9
August,11,14:00,257,2.0,0.008673,323.48,543,50.0,0.092764,326.74,1101,29.0,0.026064,354.34,576,24.0,0.042138999999999996,315.79
August,11,14:30,267,8.0,0.030708000000000003,324.79,541,71.0,0.131935,329.44,1109,68.0,0.06102199999999999,354.09,593,55.0,0.093121,326.22
August,11,15:00,261,3.0,0.012326,320.95,538,38.0,0.071349,332.99,1110,29.0,0.025829,350.26,594,26.0,0.044138,323.49
August,11,15:30,278,2.0,0.007791,326.62,549,10.0,0.018858,329.44,1099,7.0,0.006098999999999999,356.21,574,18.0,0.031842999999999996,327.32
August,11,16:00,259,0.0,0.0008609999999999998,334.21,548,6.0,0.011599000000000002,332.63,1103,2.0,0.0015329999999999996,350.52,588,5.0,0.008905,333.32
August,11,16:30,258,0.0,0.000876,321.55,539,20.0,0.037815999999999995,341.1,1071,3.0,0.002602,353.26,571,11.0,0.019767,336.08
August,11,17:00,230,1.0,0.0056960000000000005,329.88,515,10.0,0.020301,336.39,1008,5.0,0.0049369999999999995,350.84,546,4.0,0.007989,339.09
August,11,17:30,214,0.0,0.001673,319.84,480,6.0,0.011583,340.79,926,5.0,0.005639000000000001,353.42,509,12.0,0.024505000000000002,325.68
August,11,18:00,175,0.0,0.0027140000000000003,312.14,435,11.0,0.024586,340.43,871,15.0,0.017666,350.78,464,3.0,0.005621,332.38
August,11,18:30,155,2.0,0.009902999999999999,333.46,409,18.0,0.043455,334.27,761,5.0,0.0061979999999999995,354.38,406,2.0,0.004389,335.04
August,11,19:00,103,0.0,0.0,329.39,360,16.0,0.044222,341.28,665,7.0,0.010533999999999998,361.76,367,5.0,0.013349,318.37
August,11,19:30,83,2.0,0.021096,329.0,337,13.0,0.038542999999999994,322.77,605,10.0,0.016835,356.12,348,17.0,0.048723999999999996,332.0
August,11,20:00,60,1.0,0.013667000000000002,318.79,298,21.0,0.070826,324.86,536,9.0,0.017522,356.15,300,13.0,0.043667,320.05
August,11,20:30,45,2.0,0.041443999999999995,324.68,243,9.0,0.038152,320.83,442,2.0,0.0037869999999999996,346.24,254,5.0,0.020622,324.06
August,11,21:00,38,2.0,0.049631999999999996,329.47,200,7.0,0.037,313.11,371,1.0,0.002391,345.72,214,9.0,0.043729,319.37
August,11,21:30,28,2.0,0.068429,310.51,162,3.0,0.015519000000000002,325.16,321,0.0,0.00011500000000000008,336.81,175,2.0,0.014143,334.84
August,11,22:00,23,0.0,0.0,315.98,129,2.0,0.015504,311.03,245,1.0,0.004082,333.23,142,2.0,0.014085,322.52
August,11,22:30,14,4.0,0.285714,331.74,100,2.0,0.02,307.58,192,1.0,0.005208,324.51,122,1.0,0.008197,324.87
August,11,23:00,15,1.0,0.066667,305.34,73,1.0,0.013699,285.76,150,1.0,0.006667,317.16,98,1.0,0.010204,337.72
August,11,23:30,10,0.0,0.0,328.01,57,1.0,0.017544,285.79,111,0.0,0.0,334.81,70,1.0,0.014286,315.52
August,12,0:00,4,0.0,0.0,330.65,31,0.0,0.0,299.5,76,2.0,0.026316,324.52,47,2.0,0.042553,303.76
August,12,0:30,4,0.0,0.0,259.71,24,0.0,0.0,299.73,53,0.0,0.0,326.64,33,0.0,0.0,330.9
August,12,1:00,3,0.0,0.0,307.3,12,0.0,0.0,317.15,39,0.0,0.0,330.82,26,0.0,0.0,363.93
August,12,1:30,2,0.0,0.0,227.48,6,0.0,0.0,300.11,28,2.0,0.071429,284.3,18,1.0,0.055556,340.89
August,12,2:00,2,0.0,0.0,426.77,4,0.0,0.0,332.97,21,1.0,0.047619,284.71,12,2.0,0.166667,309.97
August,12,2:30,1,0.0,0.0,182.45,3,0.0,0.0,367.82,17,0.0,0.0,263.84,9,0.0,0.0,294.65
August,12,3:00,1,0.0,0.0,327.81,3,0.0,0.0,327.56,12,3.0,0.25,270.95,2,0.0,0.0,357.97
August,12,3:30,2,1.0,0.5,249.66,2,0.0,0.0,212.63,12,1.0,0.083333,292.67,1,0.0,0.0,281.3
August,12,4:00,1,0.0,0.0,261.88,2,0.0,0.0,244.87,9,1.0,0.111111,306.5,1,0.0,0.0,176.92
August,12,4:30,2,0.0,0.0,232.66,2,0.0,0.0,219.7,11,1.0,0.090909,266.09,1,0.0,0.0,212.04
August,12,5:00,2,0.0,0.0,216.34,2,0.0,0.0,290.39,12,1.0,0.083333,283.89,1,0.0,0.0,211.39
August,12,5:30,2,0.0,0.0,202.57,3,0.0,0.0,313.35,16,2.0,0.125,308.4,1,0.0,0.0,299.93
August,12,6:00,2,0.0,0.0,271.75,4,0.0,0.0,264.77,28,3.0,0.107143,239.95,13,0.0,0.0,215.37
August,12,6:30,4,1.0,0.25,200.71,8,6.0,0.75,303.36,46,6.0,0.130435,233.01,20,2.0,0.1,234.5
August,12,7:00,7,0.0,0.0,240.81,24,1.0,0.041667,255.11,87,2.0,0.022989,255.68,41,1.0,0.02439,271.07
August,12,7:30,13,1.0,0.076923,288.69,38,2.0,0.052632,279.79,136,9.0,0.066176,258.76,65,1.0,0.015385,270.87
August,12,8:00,42,0.0,0.0,251.82,79,2.0,0.025316,271.75,255,6.0,0.023529,284.28,115,2.0,0.017391,272.03
August,12,8:30,71,2.0,0.028169,280.78,126,4.0,0.031746,299.16,369,3.0,0.00813,296.77,174,1.0,0.005747,279.22
August,12,9:00,108,2.0,0.018519,298.82,182,1.0,0.005495,296.31,545,9.0,0.016514,305.21,256,1.0,0.003906,284.42
August,12,9:30,143,2.0,0.013986,299.61,237,5.0,0.021097,315.61,676,32.0,0.047337,315.06,316,7.0,0.022152,294.72
August,12,10:00,167,1.0,0.008976000000000001,298.34,288,3.0,0.010889,312.7,792,26.0,0.032353999999999994,317.96,380,10.0,0.025947,302.79
August,12,10:30,185,0.0,0.002405,295.85,315,18.0,0.057317,324.02,886,88.0,0.09970899999999999,327.06,421,33.0,0.07776,302.61
August,12,11:00,196,1.0,0.0072039999999999995,302.27,362,4.0,0.010811999999999999,328.75,953,41.0,0.04317,329.93,453,24.0,0.052188,318.11
August,12,11:30,210,1.0,0.006523999999999999,302.56,377,9.0,0.023525,328.18,990,36.0,0.036393999999999996,331.52,487,26.0,0.052440999999999995,312.34
August,12,12:00,212,0.0,0.0017169999999999998,303.94,404,3.0,0.006901,338.02,984,65.0,0.066106,332.69,507,12.0,0.024613,314.44
August,12,12:30,210,2.0,0.011286000000000001,295.05,414,16.0,0.038063,339.63,995,149.0,0.149764,338.04,505,41.0,0.082149,316.26
August,12,13:00,213,0.0,0.0016950000000000003,300.73,441,9.0,0.019676000000000003,339.69,995,33.0,0.033180999999999995,336.37,509,32.0,0.063798,314.2
August,12,13:30,208,0.0,0.0018079999999999997,309.33,441,18.0,0.040083999999999995,335.58,986,102.0,0.103491,340.04,492,62.0,0.125049,320.56
August,12,14:00,221,0.0,0.0015250000000000003,301.9,473,11.0,0.02237,331.02,1017,37.0,0.036330999999999995,340.63,536,41.0,0.077224,317.36
August,12,14:30,221,0.0,0.0015250000000000003,305.54,484,9.0,0.017661,339.46,1018,57.0,0.055938999999999996,346.45,520,30.0,0.058538,316.79
August,12,15:00,219,0.0,0.0015659999999999997,311.46,481,5.0,0.009474,332.36,1004,29.0,0.028873,343.55,519,17.0,0.033609,319.18
August,12,15:30,214,1.0,0.006346,301.96,464,5.0,0.009930999999999999,332.76,994,17.0,0.017121,345.19,526,34.0,0.065441,316.18
August,12,16:00,227,2.0,0.010216,312.25,469,3.0,0.005529,343.46,977,14.0,0.0144,345.41,537,9.0,0.017484,321.17
August,12,16:30,213,0.0,0.0016950000000000003,312.68,445,3.0,0.005989,340.66,977,20.0,0.020541,340.54,522,14.0,0.027651000000000002,323.05
August,12,17:00,187,0.0,0.0023480000000000003,305.86,420,7.0,0.016048,345.13,913,39.0,0.043002,347.09,466,7.0,0.014167000000000003,320.67
August,12,17:30,158,1.0,0.0033290000000000004,302.13,409,8.0,0.019005,345.22,856,30.0,0.035551,342.67,450,18.0,0.039222,321.52
August,12,18:00,150,1.0,0.003667,305.42,387,10.0,0.025424000000000002,338.69,798,44.0,0.054644,341.23,420,10.0,0.023190000000000002,326.67
August,12,18:30,127,1.0,0.004874000000000001,303.08,346,3.0,0.008561,335.59,685,47.0,0.068533,340.13,365,4.0,0.010699,325.76
August,12,19:00,83,1.0,0.009048,322.15,306,5.0,0.016608,332.57,620,36.0,0.058289999999999995,341.31,333,12.0,0.036038999999999995,316.15
August,12,19:30,62,1.0,0.013129000000000002,303.28,284,2.0,0.007562999999999999,335.13,549,27.0,0.049823,336.35,303,21.0,0.069607,326.34
August,12,20:00,46,2.0,0.040478,320.79,242,11.0,0.046586999999999996,327.49,459,37.0,0.079789,341.96,266,26.0,0.098504,321.89
August,12,20:30,45,3.0,0.063667,309.52,208,7.0,0.035462,320.33,411,15.0,0.035928999999999996,337.7,234,8.0,0.035462,310.73
August,12,21:00,31,1.0,0.029258000000000003,303.62,169,5.0,0.032503,319.3,345,4.0,0.011493,334.96,184,9.0,0.051348,318.98
August,12,21:30,23,0.0,0.0,286.78,142,3.0,0.018127,319.91,285,0.0,0.0005089999999999999,335.13,165,8.0,0.045485,329.83
August,12,22:00,19,0.0,0.0,280.07,112,3.0,0.026786,327.21,236,14.0,0.059322,329.94,130,4.0,0.030769,333.18
August,12,22:30,11,4.0,0.363636,265.81,89,2.0,0.022472,311.65,189,6.0,0.031746,325.33,108,3.0,0.027778,320.9
August,12,23:00,10,1.0,0.1,313.5,68,1.0,0.014706,308.13,140,1.0,0.007143,319.86,80,1.0,0.0125,325.95
August,12,23:30,7,0.0,0.0,296.67,47,1.0,0.021277,285.0,103,1.0,0.009709,319.35,64,2.0,0.03125,324.68
August,13,0:00,4,0.0,0.0,269.91,34,0.0,0.0,315.16,76,0.0,0.0,339.48,41,0.0,0.0,317.52
August,13,0:30,2,0.0,0.0,316.88,25,0.0,0.0,308.39,54,0.0,0.0,331.39,31,0.0,0.0,353.12
August,13,1:00,2,0.0,0.0,329.82,10,0.0,0.0,310.18,33,0.0,0.0,339.73,23,0.0,0.0,326.61
August,13,1:30,2,0.0,0.0,301.02,5,0.0,0.0,298.61,26,0.0,0.0,342.87,17,0.0,0.0,325.04
August,13,2:00,2,0.0,0.0,352.45,3,0.0,0.0,338.07,18,0.0,0.0,300.3,9,0.0,0.0,357.66
August,13,2:30,2,0.0,0.0,288.8,4,0.0,0.0,338.43,16,0.0,0.0,303.04,9,0.0,0.0,361.23
August,13,3:00,2,0.0,0.0,357.51,3,0.0,0.0,439.74,11,0.0,0.0,299.68,2,0.0,0.0,393.53
August,13,3:30,2,0.0,0.0,320.29,3,0.0,0.0,280.04,11,0.0,0.0,353.83,1,0.0,0.0,386.92
August,13,4:00,1,0.0,0.0,279.84,2,0.0,0.0,340.3,9,0.0,0.0,335.94,1,0.0,0.0,230.16
