Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT
April,21.0,8:30,100.00%,68.0,0.0,0.00%,336.19
April,21.0,9:00,93.81%,98.0,1.0,1.02%,259.9
April,21.0,9:30,87.77%,140.0,1.0,0.71%,331.05
April,21.0,10:00,89.94%,169.0,0.0,0.00%,331.33
April,21.0,10:30,88.44%,203.0,4.0,1.97%,314.93
April,21.0,11:00,91.56%,225.0,0.0,0.00%,328.36
April,21.0,11:30,93.31%,239.0,0.0,0.00%,360.15
April,21.0,12:00,98.31%,236.0,0.0,0.00%,332
April,21.0,12:30,92.12%,204.0,1.0,0.49%,301.72
April,21.0,13:00,89.38%,228.0,2.0,0.88%,310.42
April,21.0,13:30,67.53%,242.0,11.0,4.55%,355.56
April,21.0,14:00,80.50%,206.0,6.0,2.91%,366.66
April,21.0,14:30,34.06%,263.0,34.0,12.93%,326.86
April,21.0,15:00,70.18%,232.0,4.0,1.72%,320.66
April,21.0,15:30,82.83%,233.0,0.0,0.00%,354.4
April,21.0,16:00,84.34%,250.0,1.0,0.40%,350.35
April,21.0,16:30,99.03%,208.0,1.0,0.48%,354.01
April,21.0,17:00,97.63%,171.0,2.0,1.17%,304.91
April,21.0,17:30,100.00%,144.0,0.0,0.00%,328.17
April,21.0,18:00,99.34%,156.0,4.0,2.56%,335.88
April,21.0,18:30,99.12%,117.0,3.0,2.56%,360.43
April,21.0,19:00,99.06%,106.0,0.0,0.00%,389.43
April,21.0,19:30,100.00%,71.0,0.0,0.00%,281.41
April,21.0,20:00,100.00%,45.0,0.0,0.00%,268.98
April,21.0,20:30,100.00%,36.0,0.0,0.00%,338
April,21.0,21:00,78.79%,33.0,0.0,0.00%,333.12
April,21.0,21:30,68.18%,25.0,3.0,12.00%,408.55
April,21.0,22:00,95.00%,20.0,0.0,0.00%,449.95
April,21.0,22:30,50.00%,7.0,1.0,14.29%,418
April,21.0,23:00,50.00%,13.0,3.0,23.08%,282.7
April,21.0,23:30,100.00%,2.0,0.0,0.00%,321.5
April,22.0,0:00,100.00%,1.0,0.0,0.00%,"2,772.00"
April,22.0,0:30,100.00%,5.0,0.0,0.00%,487.6
April,22.0,1:00,100.00%,3.0,0.0,0.00%,488
April,22.0,1:30,100.00%,1.0,0.0,0.00%,223
April,22.0,2:30,100.00%,1.0,0.0,0.00%,139
April,22.0,3:30,100.00%,2.0,0.0,0.00%,486.5
April,22.0,5:30,100.00%,3.0,0.0,0.00%,208.33
April,22.0,6:00,100.00%,2.0,0.0,0.00%,493
April,22.0,6:30,33.33%,4.0,1.0,25.00%,794.33
April,22.0,7:00,60.00%,5.0,0.0,0.00%,247.8
April,22.0,7:30,42.86%,15.0,1.0,6.67%,419.86
April,22.0,8:00,80.95%,42.0,0.0,0.00%,265.6
April,22.0,8:30,92.96%,71.0,0.0,0.00%,359.01
April,22.0,9:00,91.89%,112.0,1.0,0.89%,284.61
April,22.0,9:30,81.38%,145.0,0.0,0.00%,355.37
April,22.0,10:00,92.02%,163.0,0.0,0.00%,324.11
April,22.0,10:30,86.21%,204.0,1.0,0.49%,307.04
April,22.0,11:00,98.54%,205.0,0.0,0.00%,323.31
April,22.0,11:30,99.10%,223.0,0.0,0.00%,317.24
April,22.0,12:00,96.19%,236.0,0.0,0.00%,314.8
April,22.0,12:30,82.84%,205.0,1.0,0.49%,306.13
April,22.0,13:00,91.89%,223.0,1.0,0.45%,354.34
April,22.0,13:30,87.30%,193.0,4.0,2.07%,313.42
April,22.0,14:00,70.34%,242.0,6.0,2.48%,334.27
April,22.0,14:30,96.52%,234.0,4.0,1.71%,334.94
April,22.0,15:00,95.69%,232.0,0.0,0.00%,340.65
April,22.0,15:30,98.51%,202.0,0.0,0.00%,313.01
April,22.0,16:00,99.02%,204.0,0.0,0.00%,331.55
April,22.0,16:30,99.54%,218.0,0.0,0.00%,326.08
April,22.0,17:00,97.88%,190.0,1.0,0.53%,327.24
April,22.0,17:30,96.34%,164.0,0.0,0.00%,325.19
April,22.0,18:00,,,,,323.72
April,22.0,18:30,,,,,321.49
April,22.0,19:00,,,,,309.38
April,22.0,19:30,,,,,365.1
April,22.0,20:00,,,,,372.29
April,22.0,20:30,95.24%,42.0,0.0,0.00%,279.57
April,22.0,21:00,92.86%,28.0,0.0,0.00%,320
April,22.0,21:30,100.00%,22.0,0.0,0.00%,284.82
April,22.0,22:00,100.00%,20.0,0.0,0.00%,362.4
April,22.0,22:30,75.00%,17.0,5.0,29.41%,261.25
April,22.0,23:00,45.45%,12.0,1.0,8.33%,411.27
April,22.0,23:30,100.00%,3.0,0.0,0.00%,161
April,23.0,0:00,100.00%,5.0,0.0,0.00%,253.8
April,23.0,0:30,,0.0,0.0,,
April,23.0,1:00,100.00%,3.0,0.0,0.00%,188.33
April,23.0,1:30,100.00%,2.0,0.0,0.00%,187
April,23.0,2:00,100.00%,3.0,0.0,0.00%,284
April,23.0,2:30,100.00%,3.0,0.0,0.00%,268.33
April,23.0,3:00,100.00%,1.0,0.0,0.00%,712
April,23.0,3:30,100.00%,1.0,0.0,0.00%,211
April,23.0,4:30,100.00%,1.0,0.0,0.00%,261
April,23.0,5:00,100.00%,3.0,0.0,0.00%,514.67
April,23.0,5:30,100.00%,1.0,0.0,0.00%,79
April,23.0,7:00,25.00%,4.0,0.0,0.00%,131.25
April,23.0,7:30,69.23%,59.0,7.0,11.86%,275.5
April,23.0,8:00,69.74%,78.0,2.0,2.56%,295.01
April,23.0,8:30,94.87%,118.0,1.0,0.85%,339.35
April,23.0,9:00,78.57%,157.0,3.0,1.91%,337.42
April,23.0,9:30,77.25%,190.0,1.0,0.53%,324.83
April,23.0,10:00,80.00%,186.0,1.0,0.54%,346.67
April,23.0,10:30,80.80%,232.0,8.0,3.45%,366.1
April,23.0,11:00,86.84%,230.0,2.0,0.87%,320.29
April,23.0,11:30,87.71%,236.0,0.0,0.00%,360.37
April,23.0,12:00,94.71%,209.0,1.0,0.48%,300.01
April,23.0,12:30,87.44%,219.0,4.0,1.83%,309.75
April,23.0,13:00,71.72%,245.0,1.0,0.41%,290.15
April,23.0,13:30,66.80%,264.0,14.0,5.30%,319.92
April,23.0,14:00,73.73%,236.0,0.0,0.00%,357.08
April,23.0,14:30,85.71%,204.0,1.0,0.49%,362.26
April,23.0,15:00,70.80%,228.0,2.0,0.88%,326.23
April,23.0,15:30,94.97%,199.0,0.0,0.00%,339.51
April,23.0,16:00,98.29%,234.0,0.0,0.00%,315.88
April,23.0,16:30,90.00%,190.0,0.0,0.00%,325.46
April,23.0,17:00,98.13%,160.0,0.0,0.00%,289.62
April,23.0,17:30,100.00%,138.0,0.0,0.00%,351.87
April,23.0,18:00,88.19%,144.0,0.0,0.00%,299.65
April,23.0,18:30,98.67%,76.0,1.0,1.32%,374.39
April,23.0,19:00,92.86%,71.0,1.0,1.41%,390.17
April,23.0,19:30,81.82%,58.0,3.0,5.17%,325.96
April,23.0,20:00,78.26%,47.0,1.0,2.13%,292.07
April,23.0,20:30,87.50%,32.0,0.0,0.00%,251.16
April,23.0,21:00,95.24%,26.0,5.0,19.23%,424.1
April,23.0,21:30,95.45%,24.0,2.0,8.33%,323.59
April,23.0,22:00,100.00%,3.0,0.0,0.00%,615.67
April,23.0,22:30,28.57%,8.0,1.0,12.50%,235.43
April,23.0,23:00,40.00%,5.0,0.0,0.00%,211.8
April,23.0,23:30,90.00%,10.0,0.0,0.00%,217.4
April,24.0,0:00,100.00%,1.0,0.0,0.00%,83
April,24.0,0:30,100.00%,1.0,0.0,0.00%,392
April,24.0,1:00,100.00%,4.0,0.0,0.00%,196.25
April,24.0,1:30,100.00%,1.0,0.0,0.00%,293
April,24.0,3:00,100.00%,2.0,0.0,0.00%,345
April,24.0,3:30,100.00%,3.0,0.0,0.00%,73.33
April,24.0,5:00,100.00%,1.0,0.0,0.00%,298
April,24.0,5:30,100.00%,2.0,0.0,0.00%,251.5
April,24.0,6:00,100.00%,3.0,0.0,0.00%,174.33
April,24.0,6:30,0.00%,2.0,0.0,0.00%,436.5
April,24.0,7:00,85.71%,7.0,0.0,0.00%,208.29
April,24.0,7:30,86.76%,71.0,3.0,4.23%,260.34
April,24.0,8:00,44.07%,64.0,5.0,7.81%,339.36
April,24.0,8:30,53.98%,115.0,2.0,1.74%,346.22
April,24.0,9:00,92.52%,149.0,2.0,1.34%,318.25
April,24.0,9:30,74.05%,188.0,3.0,1.60%,301.63
April,24.0,10:00,80.92%,153.0,1.0,0.65%,274.4
April,24.0,10:30,86.26%,214.0,3.0,1.40%,299.21
April,24.0,11:00,94.15%,189.0,1.0,0.53%,306.04
April,24.0,11:30,82.30%,214.0,5.0,2.34%,326.58
April,24.0,12:00,79.91%,220.0,1.0,0.45%,327.16
April,24.0,12:30,98.22%,226.0,1.0,0.44%,308.28
April,24.0,13:00,98.54%,205.0,0.0,0.00%,329.27
April,24.0,13:30,78.92%,229.0,6.0,2.62%,332.23
April,24.0,14:00,89.77%,218.0,3.0,1.38%,364.72
April,24.0,14:30,92.72%,207.0,1.0,0.48%,309.29
April,24.0,15:00,83.78%,188.0,3.0,1.60%,360.58
April,24.0,15:30,87.38%,214.0,0.0,0.00%,333.75
April,24.0,16:00,72.25%,200.0,9.0,4.50%,316.52
April,24.0,16:30,68.57%,219.0,9.0,4.11%,350.61
April,24.0,17:00,83.61%,186.0,3.0,1.61%,346.33
April,24.0,17:30,93.08%,132.0,2.0,1.52%,303.97
April,24.0,18:00,98.45%,129.0,0.0,0.00%,356.68
April,24.0,18:30,100.00%,82.0,1.0,1.22%,288.15
April,24.0,19:00,97.14%,70.0,0.0,0.00%,331.61
April,24.0,19:30,97.67%,43.0,0.0,0.00%,286.16
April,24.0,20:00,100.00%,48.0,1.0,2.08%,311.34
April,24.0,20:30,85.19%,27.0,0.0,0.00%,354.37
April,24.0,21:00,100.00%,22.0,0.0,0.00%,249.64
April,24.0,21:30,100.00%,13.0,0.0,0.00%,316.54
April,24.0,22:00,100.00%,5.0,0.0,0.00%,270.4
April,24.0,22:30,100.00%,10.0,1.0,10.00%,278.11
April,24.0,23:00,66.67%,10.0,1.0,10.00%,464.67
April,24.0,23:30,100.00%,7.0,0.0,0.00%,154.29
April,25.0,0:00,100.00%,7.0,0.0,0.00%,211.43
April,25.0,0:30,100.00%,3.0,0.0,0.00%,767.67
April,25.0,1:00,100.00%,1.0,0.0,0.00%,69
April,25.0,2:30,100.00%,1.0,0.0,0.00%,308
April,25.0,4:00,,1.0,1.0,100.00%,
April,25.0,4:30,100.00%,1.0,0.0,0.00%,"1,134.00"
April,25.0,5:00,100.00%,1.0,0.0,0.00%,383
April,25.0,6:00,100.00%,6.0,1.0,16.67%,206.4
April,25.0,6:30,0.00%,2.0,1.0,50.00%,321
April,25.0,7:00,50.00%,10.0,2.0,20.00%,291.25
April,25.0,7:30,71.43%,16.0,2.0,12.50%,365.07
April,25.0,8:00,88.89%,36.0,0.0,0.00%,243.78
April,25.0,8:30,97.26%,73.0,0.0,0.00%,253.53
April,25.0,9:00,99.02%,102.0,0.0,0.00%,317.28
April,25.0,9:30,90.15%,134.0,2.0,1.49%,273.98
April,25.0,10:00,71.43%,165.0,4.0,2.42%,329.51
April,25.0,10:30,98.44%,192.0,0.0,0.00%,290.64
April,25.0,11:00,100.00%,192.0,0.0,0.00%,280.59
April,25.0,11:30,87.11%,196.0,2.0,1.02%,301.99
April,25.0,12:00,96.97%,234.0,3.0,1.28%,292.7
April,25.0,12:30,75.11%,242.0,9.0,3.72%,326.92
April,25.0,13:00,76.99%,233.0,7.0,3.00%,366.81
April,25.0,13:30,93.84%,214.0,3.0,1.40%,327.2
April,25.0,14:00,78.74%,256.0,2.0,0.78%,305.04
April,25.0,14:30,90.78%,221.0,4.0,1.81%,323.68
April,25.0,15:00,90.99%,225.0,3.0,1.33%,306.4
April,25.0,15:30,82.57%,248.0,7.0,2.82%,328.57
April,25.0,16:00,92.13%,217.0,1.0,0.46%,343
April,25.0,16:30,99.49%,197.0,2.0,1.02%,322.78
April,25.0,17:00,88.24%,188.0,1.0,0.53%,326.93
April,25.0,17:30,74.85%,176.0,9.0,5.11%,303.96
April,25.0,18:00,72.73%,148.0,5.0,3.38%,366.2
April,25.0,18:30,90.08%,123.0,2.0,1.63%,315.64
April,25.0,19:00,83.33%,97.0,1.0,1.03%,319.99
April,25.0,19:30,93.94%,67.0,1.0,1.49%,348.08
April,25.0,20:00,92.50%,41.0,1.0,2.44%,429.33
April,25.0,20:30,93.94%,33.0,0.0,0.00%,412.39
April,25.0,21:00,77.27%,23.0,1.0,4.35%,221.5
April,25.0,21:30,95.24%,21.0,0.0,0.00%,301.1
April,25.0,22:00,91.67%,24.0,0.0,0.00%,328.08
April,25.0,22:30,54.55%,14.0,3.0,21.43%,404.45
April,25.0,23:00,12.50%,15.0,7.0,46.67%,462.13
April,25.0,23:30,66.67%,12.0,3.0,25.00%,396
April,26.0,0:00,100.00%,7.0,0.0,0.00%,322.57
April,26.0,0:30,100.00%,3.0,0.0,0.00%,255.33
April,26.0,1:00,100.00%,3.0,0.0,0.00%,298.33
April,26.0,1:30,100.00%,2.0,0.0,0.00%,151.5
April,26.0,2:00,100.00%,1.0,0.0,0.00%,55
April,26.0,2:30,100.00%,3.0,0.0,0.00%,531.33
April,26.0,4:30,100.00%,1.0,0.0,0.00%,289
April,26.0,5:30,100.00%,4.0,0.0,0.00%,130.75
April,26.0,6:30,100.00%,2.0,0.0,0.00%,373.5
April,26.0,7:00,100.00%,7.0,0.0,0.00%,208.14
April,26.0,7:30,100.00%,7.0,1.0,14.29%,308.5
April,26.0,8:00,100.00%,23.0,0.0,0.00%,263
April,26.0,8:30,100.00%,40.0,0.0,0.00%,299.68
April,26.0,9:00,100.00%,60.0,0.0,0.00%,247.27
April,26.0,9:30,98.61%,72.0,0.0,0.00%,266.17
April,26.0,10:00,92.50%,80.0,0.0,0.00%,338.23
April,26.0,10:30,93.58%,110.0,1.0,0.91%,305.94
April,26.0,11:00,84.52%,157.0,2.0,1.27%,314.78
April,26.0,11:30,97.93%,147.0,2.0,1.36%,282.23
April,26.0,12:00,74.50%,156.0,7.0,4.49%,280.28
April,26.0,12:30,51.10%,186.0,4.0,2.15%,310.18
April,26.0,13:00,98.04%,154.0,1.0,0.65%,359.39
April,26.0,13:30,100.00%,181.0,0.0,0.00%,312.88
April,26.0,14:00,98.69%,153.0,0.0,0.00%,310.84
April,26.0,14:30,97.69%,130.0,0.0,0.00%,351.46
April,26.0,15:00,,161.0,0.0,0.00%,311.5
April,26.0,15:30,,175.0,0.0,0.00%,309.11
April,26.0,16:00,,153.0,1.0,0.65%,319.92
April,26.0,16:30,,117.0,0.0,0.00%,321.01
April,26.0,17:00,74.60%,131.0,5.0,3.82%,325.71
April,26.0,17:30,94.62%,93.0,0.0,0.00%,318.3
April,26.0,18:00,84.16%,103.0,2.0,1.94%,342.74
April,26.0,18:30,95.06%,81.0,0.0,0.00%,343.73
April,26.0,19:00,94.03%,67.0,0.0,0.00%,307.18
April,26.0,19:30,83.02%,53.0,0.0,0.00%,377.26
April,26.0,20:00,77.55%,49.0,0.0,0.00%,361.47
April,26.0,20:30,100.00%,23.0,0.0,0.00%,263.26
April,26.0,21:00,90.91%,11.0,0.0,0.00%,330.64
April,26.0,21:30,85.00%,20.0,0.0,0.00%,302.1
April,26.0,22:00,83.33%,12.0,0.0,0.00%,347.25
April,26.0,22:30,87.50%,8.0,0.0,0.00%,311.13
April,26.0,23:00,50.00%,4.0,0.0,0.00%,454
April,26.0,23:30,83.33%,6.0,0.0,0.00%,199.5
April,27.0,0:00,100.00%,1.0,0.0,0.00%,227
April,27.0,0:30,66.67%,3.0,0.0,0.00%,574.67
April,27.0,1:00,100.00%,3.0,0.0,0.00%,506.33
April,27.0,1:30,100.00%,2.0,0.0,0.00%,422.5
April,27.0,2:00,100.00%,2.0,0.0,0.00%,161
April,27.0,4:00,100.00%,3.0,0.0,0.00%,411.33
April,27.0,5:30,100.00%,3.0,0.0,0.00%,196
April,27.0,6:00,100.00%,3.0,0.0,0.00%,116
April,27.0,6:30,100.00%,4.0,0.0,0.00%,217.25
April,27.0,7:00,100.00%,6.0,0.0,0.00%,290.83
April,27.0,7:30,100.00%,6.0,0.0,0.00%,615.83
April,27.0,8:00,81.82%,11.0,0.0,0.00%,270.45
April,27.0,8:30,100.00%,18.0,1.0,5.56%,246.06
April,27.0,9:00,100.00%,16.0,0.0,0.00%,222.81
April,27.0,9:30,100.00%,17.0,0.0,0.00%,289.65
April,27.0,10:00,100.00%,25.0,0.0,0.00%,288.12
April,27.0,10:30,100.00%,35.0,0.0,0.00%,352.74
April,27.0,11:00,100.00%,29.0,0.0,0.00%,288.28
April,27.0,11:30,100.00%,33.0,0.0,0.00%,264.55
April,27.0,12:00,100.00%,53.0,0.0,0.00%,259.43
April,27.0,12:30,100.00%,64.0,0.0,0.00%,262.89
April,27.0,13:00,93.42%,76.0,0.0,0.00%,311.74
April,27.0,13:30,94.20%,69.0,0.0,0.00%,276.41
April,27.0,14:00,97.92%,96.0,0.0,0.00%,256.36
April,27.0,14:30,95.77%,71.0,0.0,0.00%,286.15
April,27.0,15:00,75.00%,90.0,2.0,2.22%,261.23
April,27.0,15:30,54.02%,96.0,9.0,9.38%,338.22
April,27.0,16:00,95.24%,84.0,0.0,0.00%,283.06
April,27.0,16:30,81.82%,67.0,1.0,1.49%,268.98
April,27.0,17:00,89.09%,55.0,0.0,0.00%,329.53
April,27.0,17:30,93.65%,63.0,0.0,0.00%,343.51
April,27.0,18:00,100.00%,37.0,0.0,0.00%,315.46
April,27.0,18:30,100.00%,39.0,0.0,0.00%,313.18
April,27.0,19:00,90.00%,31.0,1.0,3.23%,324.23
April,27.0,19:30,95.00%,40.0,0.0,0.00%,266.38
April,27.0,20:00,90.00%,20.0,0.0,0.00%,226.4
April,27.0,20:30,100.00%,25.0,0.0,0.00%,314.76
April,27.0,21:00,100.00%,21.0,0.0,0.00%,227.43
April,27.0,21:30,100.00%,13.0,0.0,0.00%,230.31
April,27.0,22:00,87.50%,16.0,0.0,0.00%,304.94
April,27.0,22:30,68.75%,17.0,1.0,5.88%,302
April,27.0,23:00,71.43%,7.0,0.0,0.00%,194.29
April,27.0,23:30,100.00%,9.0,0.0,0.00%,390.56
April,28.0,0:00,100.00%,2.0,0.0,0.00%,222
April,28.0,0:30,100.00%,3.0,0.0,0.00%,299.67
April,28.0,1:00,100.00%,6.0,0.0,0.00%,578.17
April,28.0,1:30,100.00%,1.0,0.0,0.00%,546
April,28.0,2:00,100.00%,1.0,0.0,0.00%,96
April,28.0,3:30,100.00%,1.0,0.0,0.00%,22
April,28.0,4:30,100.00%,3.0,0.0,0.00%,118.67
April,28.0,5:30,100.00%,1.0,0.0,0.00%,181
April,28.0,6:00,100.00%,2.0,0.0,0.00%,321
April,28.0,6:30,0.00%,2.0,1.0,50.00%,318
April,28.0,7:00,100.00%,8.0,0.0,0.00%,190.88
April,28.0,7:30,100.00%,6.0,0.0,0.00%,308.67
April,28.0,8:00,100.00%,46.0,0.0,0.00%,230.02
April,28.0,8:30,81.05%,96.0,1.0,1.04%,281.57
April,28.0,9:00,98.29%,118.0,1.0,0.85%,294.2
April,28.0,9:30,95.70%,187.0,1.0,0.53%,339.79
April,28.0,10:00,97.86%,188.0,1.0,0.53%,321.58
April,28.0,10:30,95.71%,233.0,0.0,0.00%,309
April,28.0,11:00,99.10%,222.0,1.0,0.45%,338.8
April,28.0,11:30,99.58%,239.0,0.0,0.00%,350.18
April,28.0,12:00,94.12%,226.0,5.0,2.21%,317.38
April,28.0,12:30,85.43%,247.0,0.0,0.00%,351
April,28.0,13:00,98.68%,229.0,1.0,0.44%,308.66
April,28.0,13:30,99.56%,226.0,0.0,0.00%,314.84
April,28.0,14:00,100.00%,235.0,0.0,0.00%,315.04
April,28.0,14:30,99.10%,223.0,0.0,0.00%,327.43
April,28.0,15:00,99.57%,233.0,0.0,0.00%,326.3
April,28.0,15:30,75.49%,259.0,6.0,2.32%,324.06
April,28.0,16:00,91.44%,223.0,1.0,0.45%,379.65
April,28.0,16:30,100.00%,203.0,0.0,0.00%,357.2
April,28.0,17:00,97.00%,200.0,0.0,0.00%,337.11
April,28.0,17:30,97.56%,205.0,0.0,0.00%,311.26
April,28.0,18:00,98.72%,156.0,0.0,0.00%,316.48
April,28.0,18:30,89.78%,137.0,0.0,0.00%,346.99
April,28.0,19:00,98.81%,84.0,0.0,0.00%,340.23
April,28.0,19:30,100.00%,58.0,0.0,0.00%,318.53
April,28.0,20:00,100.00%,45.0,0.0,0.00%,308.47
April,28.0,20:30,100.00%,35.0,0.0,0.00%,378.63
April,28.0,21:00,100.00%,22.0,2.0,9.09%,354.3
April,28.0,21:30,82.14%,32.0,4.0,12.50%,303.75
April,28.0,22:00,93.33%,15.0,0.0,0.00%,423.6
April,28.0,22:30,76.92%,15.0,2.0,13.33%,331
April,28.0,23:00,100.00%,11.0,0.0,0.00%,132.64
April,28.0,23:30,100.00%,4.0,0.0,0.00%,217.75
April,29.0,0:00,100.00%,4.0,0.0,0.00%,228
April,29.0,0:30,100.00%,3.0,0.0,0.00%,260
April,29.0,1:00,100.00%,4.0,0.0,0.00%,290.75
April,29.0,1:30,100.00%,2.0,0.0,0.00%,531
April,29.0,2:30,100.00%,1.0,0.0,0.00%,76
April,29.0,4:00,100.00%,1.0,0.0,0.00%,229
April,29.0,4:30,100.00%,3.0,0.0,0.00%,298.67
April,29.0,5:00,100.00%,1.0,0.0,0.00%,264
April,29.0,5:30,100.00%,2.0,0.0,0.00%,109.5
April,29.0,6:00,100.00%,3.0,0.0,0.00%,136.33
April,29.0,6:30,83.33%,6.0,0.0,0.00%,163.5
April,29.0,7:00,85.71%,7.0,0.0,0.00%,211
April,29.0,7:30,62.50%,8.0,0.0,0.00%,233.88
April,29.0,8:00,84.09%,45.0,1.0,2.22%,327.02
April,29.0,8:30,78.46%,66.0,1.0,1.52%,313.48
April,29.0,9:00,76.00%,101.0,1.0,0.99%,311.82
April,29.0,9:30,93.89%,131.0,0.0,0.00%,314.53
April,29.0,10:00,98.73%,158.0,0.0,0.00%,310.04
April,29.0,10:30,100.00%,185.0,0.0,0.00%,307.96
April,29.0,11:00,99.47%,188.0,0.0,0.00%,313.66
April,29.0,11:30,98.82%,170.0,0.0,0.00%,315.8
April,29.0,12:00,99.56%,227.0,0.0,0.00%,339.03
April,29.0,12:30,99.02%,204.0,0.0,0.00%,311.3
April,29.0,13:00,96.82%,220.0,0.0,0.00%,312.35
April,29.0,13:30,98.94%,189.0,0.0,0.00%,330.33
April,29.0,14:00,97.37%,228.0,0.0,0.00%,324.22
April,29.0,14:30,97.75%,222.0,0.0,0.00%,332.33
April,29.0,15:00,98.22%,225.0,0.0,0.00%,290.68
April,29.0,15:30,85.24%,211.0,1.0,0.47%,312.32
April,29.0,16:00,53.78%,262.0,11.0,4.20%,358.62
April,29.0,16:30,92.17%,230.0,0.0,0.00%,381.64
April,29.0,17:00,89.58%,194.0,2.0,1.03%,314.41
April,29.0,17:30,91.03%,156.0,0.0,0.00%,337.54
April,29.0,18:00,91.37%,142.0,3.0,2.11%,338.32
April,29.0,18:30,81.06%,135.0,,,
April,29.0,19:00,88.51%,88.0,,,
April,29.0,19:30,93.55%,65.0,,,
April,29.0,20:00,86.67%,47.0,,,
April,29.0,20:30,94.59%,38.0,,,
April,29.0,21:00,100.00%,21.0,,,
April,29.0,21:30,100.00%,20.0,0.0,0.00%,273.2
April,29.0,22:00,100.00%,14.0,0.0,0.00%,335.93
April,29.0,22:30,64.29%,14.0,0.0,0.00%,181.43
April,29.0,23:00,100.00%,6.0,0.0,0.00%,397.5
April,29.0,23:30,57.14%,7.0,0.0,0.00%,286.29
April,30.0,0:00,100.00%,3.0,0.0,0.00%,219.33
April,30.0,0:30,,0.0,0.0,,
April,30.0,1:00,100.00%,1.0,0.0,0.00%,572
April,30.0,1:30,,0.0,0.0,,
April,30.0,3:00,100.00%,2.0,0.0,0.00%,307
April,30.0,3:30,100.00%,1.0,0.0,0.00%,292
April,30.0,4:00,100.00%,3.0,0.0,0.00%,199.33
April,30.0,4:30,100.00%,3.0,0.0,0.00%,220
April,30.0,5:00,100.00%,2.0,0.0,0.00%,228
April,30.0,5:30,100.00%,4.0,0.0,0.00%,252.75
April,30.0,6:00,100.00%,2.0,0.0,0.00%,185
April,30.0,6:30,66.67%,6.0,0.0,0.00%,480.67
April,30.0,7:00,50.00%,10.0,2.0,20.00%,223.5
April,30.0,7:30,81.25%,17.0,1.0,5.88%,249.81
April,30.0,8:00,69.23%,40.0,1.0,2.50%,276.92
April,30.0,8:30,21.11%,100.0,10.0,10.00%,267.2
April,30.0,9:00,52.17%,122.0,7.0,5.74%,333.17
April,30.0,9:30,64.86%,158.0,10.0,6.33%,354.67
April,30.0,10:00,80.20%,202.0,5.0,2.48%,314.38
April,30.0,10:30,80.32%,190.0,2.0,1.05%,326.74
April,30.0,11:00,99.55%,225.0,1.0,0.44%,328.01
April,30.0,11:30,96.41%,226.0,3.0,1.33%,302.83
April,30.0,12:00,77.49%,237.0,6.0,2.53%,381.48
April,30.0,12:30,86.85%,253.0,2.0,0.79%,302.67
April,30.0,13:00,98.32%,238.0,0.0,0.00%,326.13
April,30.0,13:30,97.94%,243.0,0.0,0.00%,331.28
April,30.0,14:00,99.12%,228.0,0.0,0.00%,317.7
April,30.0,14:30,100.00%,221.0,0.0,0.00%,299.34
April,30.0,15:00,95.45%,264.0,0.0,0.00%,314.51
April,30.0,15:30,99.52%,210.0,0.0,0.00%,324.98
April,30.0,16:00,100.00%,237.0,0.0,0.00%,338.96
April,30.0,16:30,96.86%,226.0,3.0,1.33%,340.17
April,30.0,17:00,99.48%,193.0,0.0,0.00%,333.78
April,30.0,17:30,93.68%,176.0,2.0,1.14%,316.07
April,30.0,18:00,85.03%,149.0,2.0,1.34%,333.28
April,30.0,18:30,76.26%,142.0,3.0,2.11%,349.86
April,30.0,19:00,92.59%,81.0,0.0,0.00%,342.63
April,30.0,19:30,98.80%,83.0,0.0,0.00%,236.19
April,30.0,20:00,96.77%,62.0,0.0,0.00%,307.56
April,30.0,20:30,92.68%,42.0,1.0,2.38%,374.41
April,30.0,21:00,89.13%,47.0,1.0,2.13%,254.76
April,30.0,21:30,95.00%,20.0,0.0,0.00%,444.5
April,30.0,22:00,100.00%,32.0,0.0,0.00%,298.81
April,30.0,22:30,35.71%,14.0,0.0,0.00%,248
April,30.0,23:00,100.00%,13.0,0.0,0.00%,279.54
April,30.0,23:30,100.00%,6.0,0.0,0.00%,218.83
May,1.0,0:00,100.00%,6.0,0.0,0.00%,316
May,1.0,0:30,100.00%,2.0,0.0,0.00%,95.5
May,1.0,1:00,100.00%,3.0,0.0,0.00%,323
May,1.0,1:30,100.00%,2.0,0.0,0.00%,491.5
May,1.0,2:00,100.00%,2.0,0.0,0.00%,260
May,1.0,2:30,100.00%,1.0,0.0,0.00%,90
May,1.0,3:00,100.00%,2.0,0.0,0.00%,93
May,1.0,3:30,100.00%,2.0,0.0,0.00%,223.5
May,1.0,5:00,,0.0,0.0,,
May,1.0,5:30,100.00%,3.0,0.0,0.00%,383.33
May,1.0,6:00,66.67%,7.0,4.0,57.14%,297.67
May,1.0,6:30,0.00%,7.0,4.0,57.14%,518.67
May,1.0,7:00,0.00%,10.0,5.0,50.00%,409.2
May,1.0,7:30,45.00%,22.0,2.0,9.09%,274.75
May,1.0,8:00,96.15%,52.0,0.0,0.00%,232.02
May,1.0,8:30,61.63%,89.0,3.0,3.37%,342.74
May,1.0,9:00,81.25%,148.0,4.0,2.70%,289.45
May,1.0,9:30,82.76%,178.0,4.0,2.25%,312.93
May,1.0,10:00,85.19%,221.0,5.0,2.26%,300.89
