Month,Day,Interval,Service Level,Call Volume,Abandoned Calls,Abandoned Rate,CCT
April,24,2:00,90.91%,11,0,0.00%,325.64
April,24,3:00,100.00%,2,0,0.00%,284
April,24,3:30,100.00%,1,0,0.00%,241
April,24,4:00,,0,0,,
April,24,4:30,,0,0,,
April,24,5:00,100.00%,1,0,0.00%,170
April,24,5:30,83.33%,6,0,0.00%,253
April,24,6:00,94.74%,19,0,0.00%,310.21
April,24,6:30,87.88%,35,2,5.71%,261.85
April,24,7:00,96.43%,58,2,3.45%,273.73
April,24,7:30,91.18%,70,2,2.86%,285.13
April,24,8:00,82.44%,131,0,0.00%,285.66
April,24,8:30,64.89%,194,6,3.09%,308.73
April,24,9:00,81.48%,251,8,3.19%,303.15
April,24,9:30,83.54%,327,5,1.53%,311.84
April,24,10:00,80.95%,345,9,2.61%,312.82
April,24,10:30,66.48%,374,10,2.67%,311.55
April,24,11:00,54.61%,416,15,3.61%,341.17
April,24,11:30,83.88%,463,4,0.86%,324.91
April,24,12:00,80.85%,432,9,2.08%,321.42
April,24,12:30,89.23%,420,2,0.48%,301.81
April,24,13:00,94.53%,405,3,0.74%,272.45
April,24,13:30,90.03%,386,5,1.30%,308.02
April,24,14:00,76.63%,457,12,2.63%,315.21
April,24,14:30,79.38%,457,6,1.31%,324.19
April,24,15:00,92.17%,448,1,0.22%,295.34
April,24,15:30,86.68%,498,10,2.01%,314.8
April,24,16:00,91.57%,517,7,1.35%,318.97
April,24,16:30,94.52%,438,0,0.00%,343.08
April,24,17:00,92.42%,413,4,0.97%,314.49
April,24,17:30,86.43%,425,5,1.18%,319.43
April,24,18:00,83.92%,347,5,1.44%,329.65
April,24,18:30,81.13%,308,6,1.95%,290.99
April,24,19:00,60.22%,284,15,5.28%,302.5
April,24,19:30,66.51%,226,11,4.87%,324.13
April,24,20:00,86.11%,217,1,0.46%,345.05
April,24,20:30,99.47%,189,0,0.00%,328.39
April,24,21:00,100.00%,150,2,1.33%,341.78
April,24,21:30,100.00%,131,0,0.00%,373.07
April,24,22:00,96.26%,107,0,0.00%,304.19
April,24,22:30,100.00%,84,1,1.19%,325.67
April,24,23:00,100.00%,66,0,0.00%,321.91
April,24,23:30,100.00%,55,1,1.82%,347.37
April,25,0:00,100.00%,28,1,3.57%,256
April,25,0:30,100.00%,9,0,0.00%,441.44
April,25,1:00,20.00%,18,3,16.67%,212.87
April,25,1:30,8.33%,13,1,7.69%,263.75
April,25,2:00,60.00%,5,0,0.00%,269
April,25,2:30,100.00%,5,0,0.00%,307.2
April,25,3:00,100.00%,5,0,0.00%,366.6
April,25,3:30,100.00%,1,0,0.00%,36
April,25,4:00,100.00%,2,0,0.00%,113
April,25,4:30,100.00%,1,0,0.00%,"1,333.00"
April,25,5:00,100.00%,1,0,0.00%,287
April,25,5:30,100.00%,1,0,0.00%,98
April,25,6:00,100.00%,9,0,0.00%,382.56
April,25,6:30,93.75%,17,1,5.88%,295.13
April,25,7:00,100.00%,36,1,2.78%,244.77
April,25,7:30,100.00%,51,0,0.00%,301.49
April,25,8:00,91.34%,130,3,2.31%,288.35
April,25,8:30,93.88%,149,2,1.34%,276.49
April,25,9:00,87.44%,211,4,1.90%,302.6
April,25,9:30,44.94%,291,24,8.25%,300.76
April,25,10:00,62.79%,402,15,3.73%,337.32
April,25,10:30,78.53%,389,7,1.80%,349.41
April,25,11:00,68.53%,440,11,2.50%,306.06
April,25,11:30,81.56%,429,6,1.40%,329.38
April,25,12:00,96.73%,400,2,0.50%,302.32
April,25,12:30,85.14%,430,6,1.40%,322.76
April,25,13:00,85.85%,437,6,1.37%,291.38
April,25,13:30,91.04%,494,3,0.61%,320.73
April,25,14:00,57.37%,500,52,10.40%,317.98
April,25,14:30,59.41%,492,19,3.86%,336.61
April,25,15:00,95.38%,521,1,0.19%,314.21
April,25,15:30,61.16%,461,31,6.72%,325.29
April,25,16:00,53.66%,525,20,3.81%,320.36
April,25,16:30,98.54%,480,1,0.21%,316.59
April,25,17:00,96.56%,441,5,1.13%,347.07
April,25,17:30,53.98%,429,27,6.29%,354.79
April,25,18:00,83.87%,411,8,1.95%,324.83
April,25,18:30,88.33%,303,3,0.99%,327.52
April,25,19:00,67.55%,311,9,2.89%,325.77
April,25,19:30,95.73%,235,1,0.43%,333.53
April,25,20:00,82.41%,206,7,3.40%,342.46
April,25,20:30,94.24%,191,0,0.00%,302.65
April,25,21:00,59.03%,161,17,10.56%,328.99
April,25,21:30,53.59%,165,12,7.27%,355.84
April,25,22:00,98.99%,100,1,1.00%,333.99
April,25,22:30,97.33%,77,2,2.60%,361.01
April,25,23:00,100.00%,68,1,1.47%,293.88
April,25,23:30,100.00%,52,0,0.00%,307.13
April,26,0:00,100.00%,34,0,0.00%,397.47
April,26,0:30,100.00%,25,0,0.00%,323.76
April,26,1:00,100.00%,21,0,0.00%,386.9
April,26,1:30,100.00%,19,0,0.00%,399.05
April,26,2:00,85.00%,20,0,0.00%,481.2
April,26,2:30,85.71%,7,0,0.00%,292
April,26,3:00,100.00%,6,1,16.67%,701.8
April,26,3:30,,0,0,,
April,26,4:30,,0,0,,
April,26,5:00,,0,0,,
April,26,5:30,100.00%,1,0,0.00%,18
April,26,6:00,100.00%,7,0,0.00%,337.86
April,26,6:30,75.00%,4,0,0.00%,424.75
April,26,7:00,94.44%,18,0,0.00%,327.06
April,26,7:30,,,1,2.17%,281.36
April,26,8:00,,,1,1.45%,249.25
April,26,8:30,,,5,4.31%,324.99
April,26,9:00,,,1,0.68%,287.76
April,26,9:30,,,9,5.66%,292.21
April,26,10:00,,,3,1.26%,301.6
April,26,10:30,,,7,3.00%,308.73
April,26,11:00,,,6,2.03%,310.27
April,26,11:30,,,3,1.05%,319.34
April,26,12:00,81.23%,331,6,1.81%,309.55
April,26,12:30,91.10%,333,7,2.10%,299.84
April,26,13:00,77.22%,342,4,1.17%,312.37
April,26,13:30,87.34%,312,4,1.28%,311.19
April,26,14:00,98.05%,308,1,0.32%,304.59
April,26,14:30,100.00%,326,0,0.00%,289.83
April,26,15:00,99.33%,301,2,0.66%,295.39
April,26,15:30,96.64%,331,4,1.21%,304.76
April,26,16:00,91.64%,307,8,2.61%,294.31
April,26,16:30,83.15%,273,6,2.20%,266.82
April,26,17:00,86.87%,262,3,1.15%,312.12
April,26,17:30,100.00%,241,2,0.83%,301.2
April,26,18:00,97.71%,219,1,0.46%,293.65
April,26,18:30,96.63%,209,1,0.48%,327
April,26,19:00,95.12%,208,3,1.44%,330.06
April,26,19:30,94.12%,170,0,0.00%,342.58
April,26,20:00,76.19%,176,8,4.55%,328.32
April,26,20:30,80.00%,138,3,2.17%,294.1
April,26,21:00,67.59%,123,15,12.20%,331.36
April,26,21:30,97.92%,96,0,0.00%,261.35
April,26,22:00,100.00%,69,0,0.00%,316.62
April,26,22:30,100.00%,76,0,0.00%,299.76
April,26,23:00,100.00%,66,0,0.00%,296.59
April,26,23:30,100.00%,53,0,0.00%,324.92
April,27,0:00,100.00%,45,0,0.00%,290.89
April,27,0:30,100.00%,18,0,0.00%,240.83
April,27,1:00,100.00%,19,0,0.00%,261.63
April,27,1:30,95.45%,22,0,0.00%,361.91
April,27,2:00,100.00%,13,0,0.00%,294.31
April,27,2:30,100.00%,6,0,0.00%,376.5
April,27,3:00,100.00%,2,0,0.00%,446
April,27,3:30,,0,0,,
April,27,4:00,,0,0,,
April,27,4:30,,0,0,,
April,27,5:00,100.00%,1,0,0.00%,324
April,27,5:30,,0,0,,
April,27,6:00,100.00%,4,0,0.00%,193
April,27,6:30,100.00%,5,0,0.00%,482
April,27,7:00,92.31%,13,0,0.00%,223.15
April,27,7:30,96.97%,34,1,2.94%,237.52
April,27,8:00,100.00%,46,1,2.17%,247.53
April,27,8:30,95.92%,49,0,0.00%,239.96
April,27,9:00,90.11%,91,0,0.00%,285.27
April,27,9:30,96.04%,101,0,0.00%,256.87
April,27,10:00,84.21%,102,7,6.86%,306.53
April,27,10:30,43.43%,118,19,16.10%,322.95
April,27,11:00,65.63%,194,2,1.03%,290.84
April,27,11:30,98.89%,181,1,0.55%,302.29
April,27,12:00,97.91%,193,2,1.04%,271.82
April,27,12:30,100.00%,182,0,0.00%,263.58
April,27,13:00,99.42%,174,3,1.72%,292.23
April,27,13:30,92.96%,203,4,1.97%,294.79
April,27,14:00,71.18%,240,11,4.58%,311.8
April,27,14:30,71.84%,248,3,1.21%,316.44
April,27,15:00,96.28%,215,0,0.00%,308.34
April,27,15:30,100.00%,215,2,0.93%,291.78
April,27,16:00,100.00%,191,2,1.05%,276.37
April,27,16:30,68.36%,185,8,4.32%,308.2
April,27,17:00,45.85%,212,7,3.30%,320.69
April,27,17:30,82.99%,198,4,2.02%,333.21
April,27,18:00,99.43%,174,0,0.00%,310.06
April,27,18:30,100.00%,150,0,0.00%,272.12
April,27,19:00,99.29%,140,0,0.00%,301.16
April,27,19:30,100.00%,127,0,0.00%,308.51
April,27,20:00,100.00%,130,0,0.00%,276.08
April,27,20:30,100.00%,121,0,0.00%,272.62
April,27,21:00,100.00%,88,0,0.00%,329.23
April,27,21:30,100.00%,95,0,0.00%,279.83
April,27,22:00,100.00%,68,0,0.00%,354.91
April,27,22:30,100.00%,48,1,2.08%,393.17
April,27,23:00,100.00%,42,0,0.00%,286.74
April,27,23:30,100.00%,28,2,7.14%,365.46
April,28,0:00,100.00%,28,0,0.00%,342.82
April,28,0:30,100.00%,14,0,0.00%,333.86
April,28,1:00,100.00%,13,0,0.00%,263.08
April,28,1:30,100.00%,12,0,0.00%,207.83
April,28,2:00,100.00%,5,0,0.00%,104.2
April,28,2:30,100.00%,8,0,0.00%,424
April,28,3:00,100.00%,3,0,0.00%,434.67
April,28,3:30,100.00%,5,0,0.00%,165.4
April,28,4:00,75.00%,4,0,0.00%,147.5
April,28,4:30,100.00%,2,0,0.00%,253.5
April,28,5:00,100.00%,3,0,0.00%,136.33
April,28,5:30,100.00%,3,0,0.00%,283.67
April,28,6:00,100.00%,5,0,0.00%,283.4
April,28,6:30,100.00%,14,0,0.00%,198.64
April,28,7:00,96.77%,31,0,0.00%,246.29
April,28,7:30,100.00%,57,0,0.00%,272.91
April,28,8:00,100.00%,119,2,1.68%,266.62
April,28,8:30,99.37%,159,0,0.00%,254.31
April,28,9:00,91.89%,260,1,0.38%,287.08
April,28,9:30,42.62%,312,14,4.49%,306.29
April,28,10:00,93.94%,396,0,0.00%,303.06
April,28,10:30,84.05%,427,7,1.64%,304.77
April,28,11:00,82.10%,468,10,2.14%,314.64
April,28,11:30,77.83%,473,13,2.75%,326.84
April,28,12:00,78.78%,525,2,0.38%,318.98
April,28,12:30,88.30%,538,8,1.49%,310.42
April,28,13:00,99.60%,497,0,0.00%,330.69
April,28,13:30,97.21%,505,4,0.79%,316.02
April,28,14:00,99.81%,532,2,0.38%,308.13
April,28,14:30,74.03%,580,14,2.41%,319.88
April,28,15:00,98.57%,561,1,0.18%,325.59
April,28,15:30,99.60%,503,3,0.60%,325.34
April,28,16:00,99.26%,540,1,0.19%,334.59
April,28,16:30,99.10%,558,4,0.72%,346.04
April,28,17:00,92.11%,511,4,0.78%,335.16
April,28,17:30,89.10%,490,13,2.65%,306.62
April,28,18:00,91.39%,476,0,0.00%,332.85
April,28,18:30,99.46%,372,2,0.54%,327.74
April,28,19:00,82.42%,337,7,2.08%,319.2
April,28,19:30,38.87%,310,9,2.90%,366.74
April,28,20:00,87.41%,291,5,1.72%,335.74
April,28,20:30,62.95%,265,14,5.28%,395.16
April,28,21:00,76.96%,197,6,3.05%,347.94
April,28,21:30,96.39%,167,1,0.60%,362.27
April,28,22:00,100.00%,137,0,0.00%,320.46
April,28,22:30,100.00%,122,1,0.82%,329.01
April,28,23:00,100.00%,95,0,0.00%,318.74
April,28,23:30,100.00%,60,0,0.00%,270.18
April,29,0:00,100.00%,38,0,0.00%,257.18
April,29,0:30,100.00%,30,0,0.00%,306.17
April,29,1:00,100.00%,19,0,0.00%,565.21
April,29,1:30,100.00%,19,2,10.53%,506.35
April,29,2:00,100.00%,12,0,0.00%,388.08
April,29,2:30,100.00%,9,0,0.00%,451.89
April,29,3:00,100.00%,2,0,0.00%,535
April,29,3:30,,0,0,,
April,29,4:00,,0,0,,
April,29,4:30,,0,0,,
April,29,5:00,,0,0,,
April,29,5:30,,0,0,,
April,29,6:00,100.00%,9,0,0.00%,319.22
April,29,6:30,100.00%,21,0,0.00%,211.48
April,29,7:00,100.00%,41,0,0.00%,236.66
April,29,7:30,100.00%,61,1,1.64%,284.67
April,29,8:00,100.00%,119,0,0.00%,259.51
April,29,8:30,100.00%,162,0,0.00%,277.19
April,29,9:00,99.59%,242,0,0.00%,283.9
April,29,9:30,100.00%,276,1,0.36%,290.63
April,29,10:00,87.37%,389,1,0.26%,315.53
April,29,10:30,82.92%,372,9,2.42%,303.28
April,29,11:00,69.16%,426,11,2.58%,322.97
April,29,11:30,98.38%,431,0,0.00%,293.08
April,29,12:00,92.20%,452,3,0.66%,330.63
April,29,12:30,83.33%,476,8,1.68%,336.16
April,29,13:00,96.07%,438,5,1.14%,291.58
April,29,13:30,74.41%,477,8,1.68%,292.9
April,29,14:00,79.78%,462,12,2.60%,319.72
April,29,14:30,43.74%,465,26,5.59%,347.7
April,29,15:00,58.28%,493,16,3.25%,316.14
April,29,15:30,97.44%,432,2,0.46%,297.77
April,29,16:00,97.25%,440,3,0.68%,327.02
April,29,16:30,55.70%,470,23,4.89%,333.7
April,29,17:00,97.32%,410,0,0.00%,315.51
April,29,17:30,97.42%,388,1,0.26%,318.56
April,29,18:00,99.43%,349,0,0.00%,336.08
April,29,18:30,99.37%,318,0,0.00%,304.2
April,29,19:00,99.29%,284,1,0.35%,321.78
April,29,19:30,87.24%,249,6,2.41%,332.12
April,29,20:00,63.82%,212,13,6.13%,350.83
April,29,20:30,85.31%,213,2,0.94%,321.72
April,29,21:00,74.45%,146,9,6.16%,347.21
April,29,21:30,92.31%,118,1,0.85%,304.1
April,29,22:00,100.00%,104,1,0.96%,313.09
April,29,22:30,100.00%,77,0,0.00%,313.14
April,29,23:00,100.00%,66,0,0.00%,324.29
April,29,23:30,100.00%,60,0,0.00%,342.55
April,30,0:00,100.00%,31,0,0.00%,311.77
April,30,0:30,100.00%,16,0,0.00%,311.88
April,30,1:00,100.00%,29,0,0.00%,321.1
April,30,1:30,100.00%,16,0,0.00%,317.63
April,30,2:00,100.00%,9,0,0.00%,225.22
April,30,2:30,100.00%,6,0,0.00%,370
April,30,3:00,100.00%,2,0,0.00%,724
April,30,3:30,,0,0,,
April,30,4:00,,0,0,,
April,30,4:30,,0,0,,
April,30,5:00,,0,0,,
April,30,5:30,,0,0,,
April,30,6:00,100.00%,10,0,0.00%,299.2
April,30,6:30,88.24%,17,0,0.00%,255.94
April,30,7:00,98.25%,57,0,0.00%,220.33
April,30,7:30,100.00%,89,1,1.12%,235.9
April,30,8:00,98.85%,175,1,0.57%,248.43
April,30,8:30,39.18%,220,49,22.27%,350.17
April,30,9:00,60.28%,307,20,6.51%,302.97
April,30,9:30,71.13%,302,18,5.96%,326.82
April,30,10:00,47.66%,407,44,10.81%,317.84
April,30,10:30,59.31%,453,18,3.97%,325.57
April,30,11:00,69.45%,428,9,2.10%,308.56
April,30,11:30,94.30%,457,1,0.22%,317.2
April,30,12:00,96.87%,451,4,0.89%,332.79
April,30,12:30,84.60%,509,9,1.77%,327.96
April,30,13:00,95.82%,480,1,0.21%,314.45
April,30,13:30,99.55%,446,0,0.00%,298.71
April,30,14:00,100.00%,482,0,0.00%,296.42
April,30,14:30,98.51%,471,2,0.42%,311.93
April,30,15:00,98.48%,526,1,0.19%,326.46
April,30,15:30,98.53%,476,0,0.00%,318.18
April,30,16:00,100.00%,449,0,0.00%,300.36
April,30,16:30,100.00%,420,0,0.00%,331.66
April,30,17:00,91.72%,452,5,1.11%,295.81
April,30,17:30,72.97%,426,8,1.88%,319.97
April,30,18:00,93.92%,379,1,0.26%,301.41
April,30,18:30,99.04%,314,3,0.96%,324.84
April,30,19:00,63.97%,285,13,4.56%,312.22
April,30,19:30,64.88%,304,5,1.64%,323.21
April,30,20:00,100.00%,253,1,0.40%,289.97
April,30,20:30,100.00%,206,1,0.49%,292.86
April,30,21:00,100.00%,147,0,0.00%,300.74
April,30,21:30,99.32%,147,0,0.00%,283.48
April,30,22:00,100.00%,115,0,0.00%,352.33
April,30,22:30,100.00%,91,1,1.10%,268.82
April,30,23:00,100.00%,93,0,0.00%,294.57
April,30,23:30,100.00%,42,0,0.00%,231.69
May,1,0:00,100.00%,29,0,0.00%,371.28
May,1,0:30,100.00%,33,0,0.00%,320.24
May,1,1:00,100.00%,20,0,0.00%,319.2
May,1,1:30,100.00%,20,0,0.00%,325.5
May,1,2:00,90.00%,10,0,0.00%,358.5
May,1,2:30,72.73%,11,0,0.00%,520.55
May,1,3:00,100.00%,1,0,0.00%,177
May,1,3:30,,0,0,,
May,1,4:00,,0,0,,
May,1,4:30,100.00%,2,0,0.00%,176.5
May,1,5:00,100.00%,2,0,0.00%,294
May,1,5:30,100.00%,1,0,0.00%,596
May,1,6:00,87.50%,17,1,5.88%,224.31
May,1,6:30,92.31%,26,0,0.00%,229.85
May,1,7:00,97.14%,35,0,0.00%,248.11
May,1,7:30,97.37%,77,1,1.30%,237.62
May,1,8:00,98.64%,,,0.00%,257.54
May,1,8:30,99.01%,,,0.49%,310.13
May,1,9:00,91.76%,,,1.11%,298.92
May,1,9:30,90.06%,,,0.29%,303.34
May,1,10:00,78.51%,,,3.08%,307.64
May,1,10:30,77.48%,,,2.65%,306.49
May,1,11:00,87.01%,,,0.86%,316.15
May,1,11:30,93.49%,,,0.98%,324.7
May,1,12:00,59.04%,,,7.14%,345.95
May,1,12:30,71.74%,,,0.90%,344.42
May,1,13:00,99.61%,,,0.20%,318.81
May,1,13:30,98.86%,,,0.19%,285.65
May,1,14:00,99.80%,510,2,0.39%,315.72
May,1,14:30,79.48%,544,8,1.47%,322.6
May,1,15:00,95.99%,526,2,0.38%,350.38
May,1,15:30,98.98%,490,2,0.41%,324.8
May,1,16:00,99.63%,543,1,0.18%,311.51
May,1,16:30,99.81%,537,0,0.00%,328.27
May,1,17:00,96.22%,479,3,0.63%,314.71
May,1,17:30,100.00%,418,2,0.48%,303.41
May,1,18:00,96.16%,391,0,0.00%,324.96
May,1,18:30,92.52%,362,1,0.28%,347.81
May,1,19:00,85.42%,347,4,1.15%,319.87
May,1,19:30,66.55%,294,13,4.42%,327.83
May,1,20:00,64.29%,263,11,4.18%,307.49
May,1,20:30,83.19%,239,1,0.42%,383.89
May,1,21:00,77.25%,200,11,5.50%,324.17
May,1,21:30,96.71%,152,0,0.00%,326.99
May,1,22:00,97.67%,132,3,2.27%,351.34
May,1,22:30,100.00%,107,0,0.00%,358.6
May,1,23:00,100.00%,91,1,1.10%,325.29
May,1,23:30,100.00%,65,0,0.00%,313.95
May,2,0:00,100.00%,39,0,0.00%,349
May,2,0:30,100.00%,34,0,0.00%,304.76
May,2,1:00,100.00%,27,0,0.00%,380.81
May,2,1:30,94.12%,18,1,5.56%,401.76
May,2,2:00,64.29%,15,1,6.67%,336.21
May,2,2:30,100.00%,13,0,0.00%,358.54
May,2,3:00,100.00%,1,0,0.00%,375
May,2,3:30,100.00%,1,0,0.00%,41
May,2,4:00,,0,0,,
May,2,4:30,,0,0,,
May,2,5:00,,0,0,,
May,2,5:30,100.00%,1,0,0.00%,186
May,2,6:00,92.86%,15,1,6.67%,264.71
May,2,6:30,84.38%,36,4,11.11%,263.84
May,2,7:00,96.08%,51,0,0.00%,293.06
May,2,7:30,97.83%,93,1,1.08%,275.58
May,2,8:00,99.33%,150,1,0.67%,284.19
May,2,8:30,99.08%,219,1,0.46%,276.5
May,2,9:00,98.02%,305,2,0.66%,274.37
May,2,9:30,82.32%,370,8,2.16%,288.75
May,2,10:00,55.89%,448,15,3.35%,301.19
May,2,10:30,58.77%,474,18,3.80%,316.93
May,2,11:00,33.87%,495,61,12.32%,339.01
May,2,11:30,63.18%,540,24,4.44%,311.92
May,2,12:00,73.18%,532,10,1.88%,305.75
May,2,12:30,77.82%,556,6,1.08%,326.4
May,2,13:00,95.70%,490,2,0.41%,329.39
May,2,13:30,64.35%,556,23,4.14%,305.74
May,2,14:00,97.45%,552,3,0.54%,329.9
May,2,14:30,88.28%,539,10,1.86%,306.14
May,2,15:00,79.72%,573,11,1.92%,328.2
May,2,15:30,70.86%,537,12,2.23%,314.38
May,2,16:00,96.96%,528,1,0.19%,322.59
May,2,16:30,72.96%,512,9,1.76%,336.44
May,2,17:00,96.77%,465,0,0.00%,314.39
May,2,17:30,93.56%,453,3,0.66%,327
May,2,18:00,88.62%,418,5,1.20%,299.87
May,2,18:30,47.21%,371,13,3.50%,317.22
May,2,19:00,71.97%,355,9,2.54%,299.79
May,2,19:30,63.89%,298,10,3.36%,314.07
May,2,20:00,85.20%,253,3,1.19%,343.72
May,2,20:30,75.63%,246,8,3.25%,269.21
May,2,21:00,67.14%,158,18,11.39%,392.98
May,2,21:30,53.06%,158,11,6.96%,343.48
May,2,22:00,97.56%,123,0,0.00%,314.8
May,2,22:30,100.00%,106,0,0.00%,369.99
May,2,23:00,100.00%,87,0,0.00%,298.3
May,2,23:30,100.00%,63,0,0.00%,364.59
May,3,0:00,96.15%,53,1,1.89%,282.21
May,3,0:30,100.00%,32,0,0.00%,321.06
May,3,1:00,100.00%,26,0,0.00%,411.46
May,3,1:30,100.00%,11,0,0.00%,324.73
May,3,2:00,100.00%,15,0,0.00%,210.27
May,3,2:30,100.00%,2,0,0.00%,628
May,3,3:00,100.00%,4,0,0.00%,383.75
May,3,3:30,100.00%,1,0,0.00%,203
May,3,4:00,,0,0,,
May,3,4:30,,0,0,,
May,3,5:00,,0,0,,
May,3,5:30,100.00%,1,0,0.00%,901
May,3,6:00,100.00%,4,0,0.00%,162.5
May,3,6:30,72.73%,11,0,0.00%,481.82
May,3,7:00,96.15%,27,1,3.70%,317.27
May,3,7:30,92.31%,40,1,2.50%,291.28
May,3,8:00,96.84%,96,1,1.04%,292.78
May,3,8:30,99.24%,132,0,0.00%,272.35
May,3,9:00,97.28%,185,1,0.54%,294.97
May,3,9:30,73.84%,240,3,1.25%,271.14
May,3,10:00,78.44%,272,3,1.10%,305.78
May,3,10:30,62.82%,287,10,3.48%,284.6
May,3,11:00,52.03%,360,16,4.44%,293.26
May,3,11:30,91.18%,367,4,1.09%,308.99
May,3,12:00,98.65%,370,0,0.00%,308.95
May,3,12:30,94.75%,381,0,0.00%,307.87
May,3,13:00,96.87%,353,2,0.57%,315.52
May,3,13:30,63.07%,394,23,5.84%,298.62
May,3,14:00,65.92%,364,9,2.47%,340.88
May,3,14:30,72.09%,357,13,3.64%,309.91
May,3,15:00,84.40%,365,6,1.64%,285.2
May,3,15:30,97.01%,335,1,0.30%,305.45
May,3,16:00,89.77%,345,3,0.87%,307.57
May,3,16:30,99.41%,340,2,0.59%,314.97
May,3,17:00,95.71%,304,1,0.33%,304.89
May,3,17:30,93.93%,315,2,0.63%,322.83
May,3,18:00,98.47%,262,1,0.38%,298.87
May,3,18:30,99.55%,224,0,0.00%,309.83
May,3,19:00,100.00%,209,1,0.48%,269.31
May,3,19:30,99.46%,184,0,0.00%,303.11
May,3,20:00,98.75%,160,0,0.00%,327.89
May,3,20:30,94.90%,160,3,1.88%,298.71
May,3,21:00,96.26%,109,2,1.83%,289.52
May,3,21:30,82.57%,110,1,0.91%,342.18
May,3,22:00,98.02%,103,2,1.94%,279.79
May,3,22:30,98.78%,82,0,0.00%,299.51
May,3,23:00,100.00%,75,0,0.00%,301.85
May,3,23:30,100.00%,62,0,0.00%,280.44
May,4,0:00,100.00%,33,0,0.00%,205.12
May,4,0:30,100.00%,23,0,0.00%,196.78
May,4,1:00,100.00%,22,0,0.00%,329.5
May,4,1:30,100.00%,12,0,0.00%,278.83
May,4,2:00,80.00%,15,0,0.00%,330.27
May,4,2:30,100.00%,9,0,0.00%,520
May,4,3:00,,0,0,,
May,4,3:30,100.00%,2,0,0.00%,164.5
May,4,4:00,,0,0,,
May,4,4:30,,0,0,,
May,4,5:00,,0,0,,
May,4,5:30,100.00%,1,0,0.00%,938
May,4,6:00,66.67%,3,0,0.00%,563.33
May,4,6:30,100.00%,9,0,0.00%,264
May,4,7:00,100.00%,10,0,0.00%,448.8
May,4,7:30,100.00%,26,0,0.00%,213.81
May,4,8:00,98.00%,50,0,0.00%,342.16
May,4,8:30,100.00%,68,0,0.00%,278.44
May,4,9:00,100.00%,108,1,0.93%,303.43
May,4,9:30,100.00%,110,0,0.00%,275.33
May,4,10:00,93.92%,151,3,1.99%,283.15
May,4,10:30,54.22%,181,15,8.29%,317.52
May,4,11:00,83.33%,194,2,1.03%,317.27
May,4,11:30,90.87%,232,2,0.86%,318.67
May,4,12:00,82.96%,228,5,2.19%,301.93
May,4,12:30,86.11%,217,1,0.46%,305.31
May,4,13:00,89.91%,223,5,2.24%,306.48
May,4,13:30,87.80%,259,5,1.93%,292.55
May,4,14:00,88.66%,240,2,0.83%,302.8
May,4,14:30,83.54%,248,5,2.02%,295.66
May,4,15:00,87.40%,264,2,0.76%,319.21
May,4,15:30,90.35%,231,3,1.30%,297.49
May,4,16:00,90.56%,233,0,0.00%,306.24
May,4,16:30,91.57%,257,8,3.11%,293.59
May,4,17:00,73.02%,217,2,0.92%,329.29
May,4,17:30,96.90%,226,0,0.00%,311.87
May,4,18:00,99.48%,192,1,0.52%,295.08
May,4,18:30,100.00%,174,0,0.00%,311.16
May,4,19:00,100.00%,156,0,0.00%,293.84
May,4,19:30,100.00%,162,2,1.23%,322.28
May,4,20:00,92.70%,140,3,2.14%,304.61
May,4,20:30,100.00%,110,0,0.00%,292.33
May,4,21:00,97.00%,103,3,2.91%,281.7
May,4,21:30,80.81%,100,1,1.00%,312.28
May,4,22:00,92.21%,79,2,2.53%,341.48
May,4,22:30,98.59%,72,1,1.39%,265.37
May,4,23:00,98.44%,64,0,0.00%,376.48
May,4,23:30,98.41%,63,0,0.00%,343.75
May,5,0:00,100.00%,33,1,3.03%,356.31
May,5,0:30,100.00%,25,0,0.00%,406.52
May,5,1:00,100.00%,16,0,0.00%,246.81
May,5,1:30,100.00%,14,0,0.00%,276.07
May,5,2:00,100.00%,7,1,14.29%,578.33
May,5,2:30,100.00%,5,0,0.00%,190
May,5,3:00,100.00%,8,0,0.00%,172
May,5,3:30,100.00%,4,0,0.00%,179.75
May,5,4:00,66.67%,6,0,0.00%,418.83
May,5,4:30,25.00%,5,1,20.00%,220.75
May,5,5:00,66.67%,6,0,0.00%,228.17
May,5,5:30,66.67%,3,0,0.00%,366
May,5,6:00,88.24%,17,0,0.00%,244.06
May,5,6:30,93.75%,16,0,0.00%,270.94
May,5,7:00,94.12%,34,0,0.00%,280.97
May,5,7:30,95.08%,61,0,0.00%,261.46
May,5,8:00,99.23%,130,0,0.00%,296.18
May,5,8:30,86.22%,205,9,4.39%,312.75
May,5,9:00,84.16%,326,4,1.23%,282.66
May,5,9:30,59.25%,391,18,4.60%,309.41
May,5,10:00,98.21%,448,0,0.00%,317.21
May,5,10:30,79.78%,469,19,4.05%,341.14
May,5,11:00,39.10%,472,50,10.59%,336.47
May,5,11:30,81.65%,590,7,1.19%,317.36
May,5,12:00,73.91%,615,17,2.76%,326.24
May,5,12:30,72.91%,597,10,1.68%,318.3
May,5,13:00,83.42%,577,4,0.69%,303.04
May,5,13:30,94.68%,566,2,0.35%,324.88
May,5,14:00,99.66%,587,1,0.17%,335.94
May,5,14:30,98.70%,545,6,1.10%,340.33
May,5,15:00,95.04%,593,8,1.35%,338.82
May,5,15:30,77.49%,583,10,1.72%,339.7
May,5,16:00,97.19%,571,2,0.35%,347.52
